frame,quat_w,quat_x,quat_y,quat_z,euler_x,euler_y,euler_z
10180,0.7707829,-0.08894813,0.1876225,-0.6023121,5.100049,23.45052,285.049
10181,0.7726855,-0.09062219,0.1891133,-0.5991503,4.96629,23.72537,285.4629
10182,0.7735593,-0.09518588,0.1958418,-0.5951401,4.924489,24.6977,285.9328
10183,0.7746302,-0.0982727,0.2033293,-0.590718,5.046867,25.64481,286.4925
10184,0.7728565,-0.0993603,0.199421,-0.5941815,4.784144,25.32893,285.9686
10185,0.7723191,-0.09973033,0.1970655,-0.5956025,4.628692,25.12401,285.7541
10186,0.7715822,-0.09645507,0.1967719,-0.5971919,4.943606,24.86109,285.6118
10187,0.7720071,-0.09559301,0.1952098,-0.5972941,4.910437,24.65365,285.6161
10188,0.7839295,-0.09524332,0.198832,-0.5803871,4.673123,25.06872,288.0103
10189,0.7821307,-0.09484619,0.1996799,-0.5825838,4.835561,25.11102,287.7151
10190,0.7813802,-0.09600243,0.1966962,-0.5844135,4.581385,24.89422,287.4243
10191,0.779926,-0.09421299,0.196651,-0.5866584,4.80562,24.75633,287.1545
10192,0.777206,-0.0950648,0.1960848,-0.5903087,4.803072,24.74001,286.6187
10193,0.7743852,-0.09102264,0.1949023,-0.5950258,5.219447,24.32351,286.0493
10194,0.7797019,-0.09186219,0.1969506,-0.5872283,5.05199,24.62213,287.1331
10195,0.7788924,-0.09043413,0.1992041,-0.5877637,5.353073,24.73676,287.0972
10196,0.7758512,-0.08662376,0.199955,-0.5920889,5.875548,24.52114,286.58
10197,0.7758412,-0.09003508,0.198984,-0.5919204,5.500793,24.66227,286.5204
10198,0.7750658,-0.08923233,0.2002008,-0.592647,5.680146,24.7183,286.4396
10199,0.7737491,-0.08761236,0.2012209,-0.5942615,5.94511,24.69357,286.2518
10200,0.7700616,-0.0868108,0.1993255,-0.599782,6.050467,24.4201,285.4821
10201,0.7700095,-0.08588281,0.2034159,-0.5986083,6.388626,24.75156,285.6799
10202,0.7715458,-0.08601052,0.2074026,-0.5952342,6.556565,25.16427,286.1658
10203,0.7716388,-0.08750933,0.2060262,-0.5953732,6.331092,25.13467,286.1074
10204,0.7695692,-0.08524185,0.2050421,-0.5987111,6.564577,24.86079,285.6839
10205,0.7689887,-0.08368158,0.206293,-0.5992471,6.807881,24.86811,285.6465
10206,0.7678437,-0.08157095,0.2061831,-0.6010414,7.041123,24.69823,285.4382
10207,0.7678895,-0.0822061,0.2044434,-0.6014906,6.874278,24.5736,285.3554
10208,0.767995,-0.08091396,0.2061484,-0.600949,7.093354,24.65065,285.4661
10209,0.7681954,-0.07993731,0.2090428,-0.5998225,7.351853,24.86774,285.6562
10210,0.7582927,-0.08317336,0.2093762,-0.6117484,7.471418,25.01715,283.8705
10211,0.7590299,-0.08321759,0.2091892,-0.6108916,7.426519,25.01035,283.9929
10212,0.75932,-0.08393106,0.2099158,-0.6101838,7.395248,25.13461,284.0806
10213,0.7740375,-0.0761236,0.2161054,-0.5902284,7.889215,25.37008,287.1251
