frame,quat_w,quat_x,quat_y,quat_z,euler_x,euler_y,euler_z
5021,-0.7973551,-0.09231737,-0.1225805,-0.583675,0.2363491,17.65289,72.44599
5022,-0.7980405,-0.08991078,-0.1237048,-0.5828763,359.9597,17.59319,72.28137
5023,-0.783801,-0.09078357,-0.1187552,-0.6027535,359.9514,17.19359,75.1142
5024,-0.7857858,-0.09465969,-0.1214567,-0.599023,0.1864286,17.71522,74.6673
5025,-0.7847537,-0.09534732,-0.1216436,-0.6002279,0.2074427,17.78119,74.85442
5026,-0.7842566,-0.0948326,-0.1170097,-0.6018782,0.4523528,17.31927,75.07781
5027,-0.7808934,-0.09275597,-0.116064,-0.606738,0.2305707,17.08719,75.72757
5028,-0.7793583,-0.09336933,-0.1175769,-0.6083245,0.1424659,17.26956,75.96895
5029,-0.777107,-0.0933114,-0.1114032,-0.6123621,0.492046,16.70449,76.54863
5030,-0.7757533,-0.09421811,-0.1113146,-0.6139536,0.5440916,16.76275,76.79839
5031,-0.7723926,-0.09357005,-0.1100332,-0.6185039,0.4832254,16.60276,77.44346
5032,-0.7724432,-0.09281501,-0.1110054,-0.6183809,0.3495849,16.63574,77.40929
5033,-0.7711699,-0.09426719,-0.1050184,-0.6207914,0.8596406,16.20327,77.79047
5034,-0.771063,-0.09442666,-0.1073426,-0.6205024,0.7107797,16.42389,77.75237
5035,-0.7679769,-0.09549418,-0.1051108,-0.6245353,0.8814613,16.30542,78.36378
5036,-0.7674958,-0.09231371,-0.1047994,-0.6256561,0.6052839,16.04515,78.45857
5037,-0.7647419,-0.09747273,-0.1014712,-0.6287866,1.230547,16.13144,79.02988
5038,-0.764106,-0.09921798,-0.09949568,-0.6296019,1.509389,16.08614,79.18843
5039,-0.7643835,-0.09797579,-0.1012264,-0.6291835,1.28366,16.14749,79.09943
5040,-0.7648871,-0.0959014,-0.1022521,-0.6287251,1.038865,16.08477,78.98612
5041,-0.7624488,-0.1025773,-0.101892,-0.6306884,1.598509,16.55133,79.4268
5042,-0.7614448,-0.1003589,-0.1014244,-0.6323314,1.407774,16.34756,79.61716
5043,-0.7595294,-0.09866467,-0.1004059,-0.6350586,1.280678,16.13535,79.98096
5044,-0.7636759,-0.09916177,-0.09461048,-0.6308842,1.838272,15.65008,79.3739
5045,-0.7621628,-0.1006527,-0.09509176,-0.6324039,1.899969,15.80754,79.63211
5046,-0.7639612,-0.09881434,-0.0947004,-0.6305799,1.807885,15.63152,79.32127
5047,-0.764426,-0.1011238,-0.09257212,-0.6299664,2.175969,15.61264,79.28249
5048,-0.7640861,-0.1012383,-0.09266153,-0.6303469,2.171553,15.63015,79.34119
5050,-0.7642038,-0.1011156,-0.09379426,-0.6300563,2.083425,15.72093,79.29617
5053,-0.7655828,-0.1008165,-0.09096888,-0.6288432,2.289947,15.44401,79.10934
5054,-0.7677244,-0.1005192,-0.09255642,-0.6260421,2.20377,15.55554,78.6922
5055,-0.7728068,-0.1002992,-0.09204906,-0.6198684,2.344464,15.47633,77.78483
5056,-0.7718544,-0.1003022,-0.08733749,-0.6217335,2.65008,15.05962,78.05367
5058,-0.7722753,-0.09946984,-0.08890712,-0.6211218,2.475484,15.13718,77.94668
5061,-0.7721986,-0.09962663,-0.08773744,-0.6213584,2.569446,15.04455,77.98393
5067,-0.7898347,-0.08896092,-0.08195779,-0.6012739,2.405449,13.68917,74.8503
5069,-0.7949003,-0.08859485,-0.08040679,-0.5948271,2.590186,13.50125,73.92197
5071,-0.8036766,-0.08467898,-0.08185023,-0.5832959,2.328178,13.32877,72.21519
5074,-0.8085136,-0.08507337,-0.08477327,-0.576092,2.286222,13.60861,71.21502
5076,-0.819102,-0.07916299,-0.08266819,-0.5621132,2.105943,12.97795,69.15971
5078,-0.8229678,-0.08063829,-0.08695528,-0.5555723,2.069144,13.46642,68.28962
5080,-0.8343354,-0.0779932,-0.08825779,-0.5385278,2.010715,13.38061,65.91692
5082,-0.8454416,-0.07802385,-0.09571657,-0.5195955,1.860229,14.06693,63.37803
5084,-0.8526798,-0.07328004,-0.09573981,-0.5083317,1.583494,13.76043,61.7943
5086,-0.8586792,-0.07432678,-0.09849709,-0.4974373,1.699268,14.07593,60.37768
5088,-0.8719503,-0.06859544,-0.1004663,-0.4742405,1.39433,13.90636,57.25225
5090,-0.8802255,-0.06775917,-0.1036735,-0.4581088,1.392377,14.16213,55.16195
5092,-0.8909408,-0.06539288,-0.1087137,-0.4360387,1.24431,14.52496,52.3141
5094,-0.9013724,-0.06489167,-0.114553,-0.4125466,1.287329,15.07701,49.35629
5096,-0.9149837,-0.05757885,-0.1148308,-0.3824963,1.004027,14.72755,45.50314
5098,-0.9267206,-0.05609122,-0.120037,-0.3516163,1.120081,15.18738,41.70482
5099,-0.9323574,-0.05428191,-0.1262851,-0.3343879,0.960543,15.77297,39.59357
5101,-0.9441431,-0.04727761,-0.1253848,-0.3010608,0.7893758,15.38206,35.47866
5103,-0.9508482,-0.04383023,-0.126999,-0.2789946,0.715513,15.42584,32.80204
5105,-0.9589341,-0.03958578,-0.1278124,-0.2500848,0.6871331,15.36374,29.32639
5107,-0.9619759,-0.04370473,-0.134213,-0.2338359,1.221534,16.18395,27.4985
5109,-0.967984,-0.03786794,-0.1320178,-0.2101057,1.021967,15.7558,24.63415
5111,-0.9720322,-0.03261188,-0.1354146,-0.1890843,0.6984549,15.99825,22.1141
5113,-0.9768114,-0.03083247,-0.1351764,-0.1631452,0.9241224,15.91313,19.09299
5113,-0.9773845,-0.03217594,-0.1373629,-0.1575302,1.124154,16.18285,18.47166
5115,-0.9792383,-0.02819266,-0.1388537,-0.1449735,0.8568602,16.269,16.96509
5117,-0.9804294,-0.02557487,-0.1395167,-0.1365265,0.6906173,16.29459,15.95399
5117,-0.9801559,-0.02681636,-0.1411822,-0.1365389,0.8030092,16.50578,15.97738
5118,-0.9826202,-0.02040976,-0.1393019,-0.12098,0.3669585,16.18297,14.09002
5120,-0.9842244,-0.02187465,-0.1390364,-0.1072052,0.7590932,16.16476,12.5405
5122,-0.9873942,-0.0176325,-0.13829,-0.0749536,0.8073122,16.00754,8.79557
5124,-0.988602,-0.01706987,-0.139274,-0.05456793,1.062945,16.09815,6.469026
5126,-0.9884574,-0.01593787,-0.1403769,-0.05470176,0.9253723,16.21803,6.466948
5128,-0.9885204,-0.01777128,-0.1391846,-0.05603112,1.119471,16.09423,6.646588
5130,-0.9888413,-0.01864834,-0.1366832,-0.05623985,1.232322,15.81168,6.681457
5134,-0.9893937,-0.01585557,-0.1372929,-0.04471555,1.094218,15.85127,5.327771
5139,-0.9893932,-0.02103623,-0.1380121,-0.04013883,1.750482,15.95686,4.891694
5140,-0.9893155,-0.02098789,-0.1399198,-0.03516912,1.815754,16.16866,4.329829
5142,-0.9896696,-0.02182605,-0.1392179,-0.02638705,2.054726,16.07464,3.344741
5144,-0.9897379,-0.02226421,-0.1387894,-0.02571076,2.116683,16.02539,3.274107
5151,-0.9897437,-0.02364076,-0.1396918,-0.01830286,2.388955,16.1185,2.457159
5156,-0.9900889,-0.02309412,-0.1379141,-0.01306251,2.414439,15.89891,1.848954
5160,-0.9899781,-0.02048397,-0.1394282,-0.009137886,2.178292,16.05954,1.365025
5164,-0.9900711,-0.01889632,-0.1386757,0.01310105,2.352709,15.92231,358.8128
5168,-0.9902821,-0.01707667,-0.1368537,0.01791594,2.219343,15.70227,358.2331
5172,-0.9900792,-0.01845276,-0.1379734,0.01913734,2.396824,15.82747,358.1185
5177,-0.9900751,-0.01876191,-0.13819,0.01740437,2.40493,15.85623,358.3208
5182,-0.9901633,-0.02125383,-0.137668,0.01313365,2.619656,15.80439,358.8438
5186,-0.9901537,-0.01917562,-0.1369809,0.02154919,2.51479,15.70583,357.8534
5191,-0.9901353,-0.01960251,-0.1368792,0.0226262,2.579891,15.69074,357.7374
5195,-0.9901749,-0.02057694,-0.1363085,0.02346543,2.702303,15.62096,357.6556
5199,-0.9896973,-0.02276269,-0.1394713,0.02300002,2.950434,15.98505,357.7518
5203,-0.9900883,-0.02042537,-0.1342095,0.0359996,2.872226,15.34439,356.2223
5207,-0.9896229,-0.02009718,-0.137904,0.03500377,2.833375,15.77565,356.3411
5212,-0.9899856,-0.01764464,-0.1346576,0.03853254,2.597148,15.39851,355.8932
5215,-0.9890873,-0.0169449,-0.1363865,0.05308528,2.751266,15.56351,354.2317
5219,-0.9892287,-0.0176683,-0.1345024,0.0549882,2.85153,15.33674,354.0208
5223,-0.9886334,-0.01325233,-0.1351191,0.064587,2.502171,15.40902,352.863
5228,-0.9884498,-0.01542011,-0.1367455,0.06348504,2.742455,15.58584,353.0256
5232,-0.9881271,-0.01643679,-0.1354755,0.07057776,2.958142,15.41259,352.2295
5235,-0.9872072,-0.01172545,-0.1385346,0.07805667,2.566447,15.78134,351.314
5239,-0.9869356,-0.008682758,-0.1348622,0.08772168,2.338278,15.36088,350.1569
5243,-0.9859608,-0.007047977,-0.1354669,0.09736811,2.308405,15.4248,349.0328
5246,-0.9852624,0.0008911081,-0.1331708,0.1073446,1.537683,15.23047,347.7699
5250,-0.9851853,0.0003541037,-0.1321313,0.1093224,1.615503,15.10143,347.5502
5254,-0.9861994,-0.001821116,-0.1317456,0.1002522,1.719564,15.04672,348.6182
5259,-0.9844545,0.003952093,-0.132679,0.1150228,1.30307,15.20122,346.8456
5262,-0.9848863,0.004784793,-0.1333316,0.1104486,1.147576,15.29226,347.3568
5266,-0.9848042,0.00359603,-0.1349775,0.1092203,1.283637,15.46831,347.5172
5270,-0.9848189,0.004054591,-0.1330693,0.1113911,1.241088,15.2519,347.2598
5274,-0.98492,0.002792485,-0.1339962,0.1094081,1.364903,15.3454,347.5067
5277,-0.9844431,0.00127646,-0.1341881,0.1134188,1.600233,15.34282,347.0713
5281,-0.9839065,0.00246498,-0.134747,0.1173254,1.533868,15.41631,346.6074
5284,-0.9847053,0.004433911,-0.1335918,0.1117553,1.210577,15.31628,347.2131
5286,-0.9846748,-3.62359E-05,-0.1324518,0.113456,1.726368,15.12668,347.0838
5291,-0.984813,0.0002465025,-0.1332982,0.1112435,1.671647,15.23117,347.334
5296,-0.9846948,0.001310185,-0.1315228,0.1143513,1.575795,15.0355,346.9599
5302,-0.9835947,0.002868943,-0.1331049,0.1217233,1.533428,15.22647,346.0956
5307,-0.9840973,0.002588738,-0.1316572,0.1192153,1.506823,15.06022,346.3847
5311,-0.9841278,0.0007857829,-0.1300949,0.1206959,1.710946,14.85441,346.2391
5315,-0.9835308,0.001923349,-0.129651,0.1259142,1.654156,14.81046,345.6241
5320,-0.9835372,0.001710456,-0.1333729,0.1219155,1.670744,15.24121,346.0913
5324,-0.9836114,0.001893338,-0.1336534,0.121004,1.640063,15.27738,346.1934
5328,-0.9838752,-0.0009243041,-0.131706,0.1210059,1.930844,15.01595,346.2314
5335,-0.985545,0.0002653152,-0.1323912,0.1057053,1.573879,15.1359,347.9653
5341,-0.9850414,-0.001855236,-0.1326166,0.1100145,1.881613,15.1293,347.5045
5346,-0.9853488,-0.002127867,-0.1327715,0.1070283,1.868976,15.14935,347.8503
5351,-0.9848596,-0.003828473,-0.1336964,0.1102826,2.122135,15.22915,347.5052
5356,-0.9840336,-0.004571851,-0.13287,0.1183333,2.31788,15.10734,346.5932
5359,-0.9843534,-0.002754264,-0.1307454,0.1180954,2.080476,14.88727,346.5894
5362,-0.9834804,-0.001825862,-0.1292257,0.1267427,2.083058,14.70763,345.5822
5366,-0.9823673,-0.001232117,-0.1320022,0.1323954,2.141856,15.02284,344.9312
5370,-0.9850305,-0.00121903,-0.1345479,0.1077517,1.799216,15.36311,347.7573
5372,-0.9868403,-0.006027557,-0.1324199,0.09260139,2.087232,15.09445,349.5551
5375,-0.9885601,-0.01076647,-0.1335863,0.06919572,2.279472,15.2383,352.297
5380,-0.9901757,-0.01742288,-0.1359731,0.02756584,2.407123,15.57805,357.14
5385,-0.9897465,-0.01728662,-0.1390599,0.02766748,2.402178,15.93537,357.1338
5387,-0.9902434,-0.02211189,-0.1375625,0.002371713,2.547341,15.81935,0.07951276
5392,-0.9897259,-0.02386039,-0.140362,-0.01311231,2.495994,16.18442,1.873011
5396,-0.9889909,-0.02835331,-0.1420417,-0.03028791,2.721314,16.43889,3.901439
5400,-0.9878507,-0.02927917,-0.1409616,-0.05851376,2.369885,16.38951,7.121059
5407,-0.9832607,-0.03747531,-0.1428908,-0.1066597,2.476788,16.81379,12.74806
5411,-0.978158,-0.04091571,-0.1448469,-0.1433606,2.2072,17.17654,17.0094
5412,-0.9770465,-0.04068384,-0.1389349,-0.1562766,2.067421,16.52254,18.47495
5416,-0.9686982,-0.04624454,-0.1406888,-0.1992283,1.92181,16.92743,23.52948
5418,-0.9618905,-0.04774418,-0.1420304,-0.2287243,1.540164,17.16849,26.98399
5421,-0.9546183,-0.050577,-0.1431779,-0.2562149,1.329085,17.41906,30.25128
5423,-0.9477335,-0.05356237,-0.1420971,-0.2806081,1.247916,17.42586,33.17755
5425,-0.9426028,-0.05095155,-0.1420159,-0.297885,0.6557829,17.34377,35.17558
5427,-0.9318295,-0.05481938,-0.1421009,-0.3293875,0.4900072,17.5148,39.01093
5428,-0.9334838,-0.05300283,-0.1411438,-0.3253878,0.4068974,17.33819,38.49646
5429,-0.9298728,-0.05187133,-0.1395974,-0.3363907,0.1460433,17.12844,39.79818
5430,-0.9222772,-0.0530922,-0.1371649,-0.357452,359.9926,16.91567,42.36913
5431,-0.9177169,-0.05319682,-0.1387145,-0.3684079,359.7383,17.08563,43.70565
5432,-0.9150672,-0.052406,-0.1406591,-0.3743273,359.4617,17.25783,44.41438
5433,-0.9091821,-0.05309047,-0.141942,-0.3878425,359.2228,17.41624,46.08559
5434,-0.9082977,-0.05426523,-0.1426077,-0.3895044,359.283,17.53913,46.3115
5435,-0.9073652,-0.05095065,-0.1397041,-0.3931608,359.0035,17.0756,46.70451
5436,-0.9049942,-0.04930122,-0.1388494,-0.3990939,358.7627,16.90197,47.41022
5437,-0.9009107,-0.047675,-0.1355858,-0.4095162,358.559,16.46552,48.6806
5438,-0.9044908,-0.04523191,-0.1357732,-0.4017662,358.4371,16.38328,47.67568
5439,-0.9031288,-0.0456769,-0.1356649,-0.4048051,358.4338,16.38747,48.06073
5440,-0.899689,-0.04435794,-0.1341687,-0.4130265,358.2227,16.15257,49.06532
5441,-0.896185,-0.04327515,-0.1340443,-0.4207277,357.9812,16.07187,50.0118
5442,-0.9000371,-0.03944872,-0.1280042,-0.4147193,357.985,15.26597,49.20856
5443,-0.8959903,-0.03973363,-0.1292986,-0.4229711,357.8121,15.39705,50.24549
5444,-0.8953857,-0.03919344,-0.1282433,-0.4246199,357.7808,15.25624,50.44629
5445,-0.8926567,-0.03891784,-0.1278464,-0.4304704,357.6739,15.18685,51.17986
5446,-0.8968107,-0.03489786,-0.1297168,-0.4215286,357.3196,15.21078,49.99197
5447,-0.8984132,-0.03490634,-0.1256316,-0.4193472,357.5558,14.78817,49.72574
5448,-0.8976938,-0.03484638,-0.1288735,-0.4199091,357.3825,15.12434,49.78948
5449,-0.8990968,-0.03343706,-0.1276409,-0.4173905,357.3391,14.93443,49.45574
5450,-0.9008477,-0.03273222,-0.1320866,-0.4122562,357.1378,15.38471,48.79397
5451,-0.9085944,-0.03112233,-0.1279691,-0.3963731,357.427,14.92033,46.80137
5452,-0.9119217,-0.02739167,-0.1295101,-0.3884272,357.0966,14.94054,45.76175
5453,-0.9213606,-0.02367477,-0.1286328,-0.3660434,357.1028,14.75533,42.95922
5454,-0.9249844,-0.02202074,-0.1273947,-0.3573371,357.1163,14.58006,41.87581
5455,-0.9263172,-0.02083558,-0.12671,-0.3541852,357.0677,14.46767,41.47727
5456,-0.9241974,-0.02285162,-0.1272128,-0.3593799,357.1801,14.58815,42.13675
5457,-0.9337464,-0.01986063,-0.1284281,-0.3335112,357.2158,14.67791,38.95229
5458,-0.9367763,-0.01901555,-0.1295238,-0.3245187,357.2235,14.79202,37.85382
5459,-0.9378445,-0.01866575,-0.1295387,-0.3214332,357.2336,14.78966,37.47777
5459,-0.9443714,-0.01602358,-0.131039,-0.3012224,357.2098,14.91925,35.01642
5460,-0.9458882,-0.01421829,-0.132016,-0.2960832,357.0607,14.98134,34.37592
5461,-0.949822,-0.01351632,-0.1314067,-0.2835277,357.2007,14.92757,32.87456
5462,-0.9513073,-0.01097231,-0.1317142,-0.2784698,356.9917,14.89607,32.2386
5463,-0.9584332,-0.007190593,-0.1335172,-0.2520466,356.932,15.06602,29.06201
5464,-0.9594436,-0.007066004,-0.136325,-0.2466447,356.9224,15.39433,28.41772
5465,-0.965906,-0.004238181,-0.1349024,-0.2209276,357.0526,15.23784,25.37246
5466,-0.9649117,-0.004243501,-0.136791,-0.2240887,356.9552,15.44185,25.73603
5467,-0.9709327,0.001051374,-0.1396326,-0.1943996,356.7708,15.73387,22.19774
5468,-0.9726328,-0.0009204075,-0.140541,-0.1850215,357.1216,15.90695,21.13887
5469,-0.9742322,0.003448442,-0.1405386,-0.1763767,356.7729,15.8459,20.07432
5470,-0.9750986,0.006196439,-0.1378796,-0.1735906,356.5629,15.49902,19.72062
5471,-0.9785619,0.006414935,-0.1358941,-0.154623,356.8713,15.32964,17.53703
5472,-0.9797369,0.009179294,-0.137142,-0.1456829,356.6781,15.45606,16.46445
5473,-0.9832727,0.01325025,-0.1391623,-0.1167606,356.6432,15.72615,13.08024
5474,-0.982901,0.01256056,-0.139181,-0.1199023,356.6711,15.72661,13.45021
5475,-0.9831673,0.01340158,-0.1421472,-0.1140032,356.6312,16.07717,12.75249
5476,-0.9844871,0.0150313,-0.1394984,-0.105355,356.6182,15.78183,11.74768
5477,-0.9849975,0.01801329,-0.1418265,-0.09664745,356.3937,16.04922,10.69921
5478,-0.9866853,0.01875358,-0.141654,-0.0776834,356.6167,16.0875,8.525146
5479,-0.9867796,0.02341814,-0.1429752,-0.07263491,356.1591,16.22414,7.872
5480,-0.9878183,0.02262654,-0.1399609,-0.06414086,356.4077,15.91125,6.928022
5482,-0.9876674,0.0210814,-0.1413252,-0.06399814,356.5756,16.0789,6.931036
5484,-0.987788,0.02290996,-0.1423244,-0.0591101,356.4405,16.20068,6.342312
5486,-0.9883518,0.02262393,-0.1412135,-0.05203687,356.5936,16.09749,5.545868
5488,-0.9888192,0.02539305,-0.1410376,-0.04123332,356.454,16.1026,4.273903
5490,-0.9894072,0.02744422,-0.1388685,-0.03218521,356.3738,15.87718,3.2205
5492,-0.9894487,0.02622937,-0.1402219,-0.02532281,356.6172,16.05967,2.45473
5495,-0.9895435,0.02584517,-0.1400845,-0.02263296,356.7042,16.05302,2.15562
5498,-0.9895564,0.02543458,-0.1406094,-0.01897871,356.8084,16.1258,1.745246
5501,-0.9898943,0.0231863,-0.1389031,-0.01666642,357.1034,15.93678,1.523597
5503,-0.9897529,0.02312727,-0.1394362,-0.02029572,357.0514,15.98827,1.935284
5506,-0.989852,0.02189387,-0.1393688,-0.01703201,357.2435,15.99074,1.584297
5512,-0.9898214,0.02004059,-0.1397888,-0.01763997,357.4435,16.03949,1.681709
5530,-0.9896747,0.01910711,-0.1408063,-0.01878174,357.5293,16.15553,1.823712
5535,-0.9895499,0.02213659,-0.1412285,-0.01885745,357.1835,16.20097,1.782514
5539,-0.9900717,0.02652309,-0.1378263,-0.007653721,356.8684,15.83794,0.4501224
5544,-0.9900454,0.03068907,-0.1373299,-0.002969637,356.4693,15.7988,359.8537
5549,-0.9900377,0.03692269,-0.135587,0.008859372,355.9454,15.65248,358.4171
5553,-0.9895894,0.04058252,-0.1376208,0.01125005,355.571,15.90885,358.0782
5558,-0.9893863,0.04166742,-0.1372897,0.02302372,355.6339,15.92507,356.7229
5560,-0.9886814,0.04755598,-0.1370564,0.03825277,355.2074,15.99849,354.8947
5566,-0.9888678,0.04393098,-0.136922,0.03825118,355.6178,15.95963,354.955
5571,-0.9888304,0.04674775,-0.1365722,0.03711202,355.2784,15.9319,355.0402
5576,-0.9888926,0.0466825,-0.1359448,0.03783401,355.2941,15.86212,354.962
5580,-0.9891514,0.04516659,-0.1340379,0.03966866,355.4851,15.63971,354.7865
5585,-0.9890982,0.04523663,-0.1345229,0.03927122,355.4734,15.69458,354.8285
5591,-0.9886936,0.04314305,-0.1383567,0.03848453,355.7182,16.12181,354.9351
5596,-0.9889927,0.04382297,-0.1359807,0.03850011,355.6292,15.851,354.9326
5601,-0.989019,0.0427941,-0.1358114,0.03956817,355.7619,15.82931,354.8285
5603,-0.989886,0.0418677,-0.1324498,0.0288107,355.6841,15.38986,356.0823
5605,-0.9893638,0.04226071,-0.1362003,0.02868407,355.6523,15.82574,356.0741
5609,-0.9896042,0.04114089,-0.1338172,0.03292432,355.8358,15.56131,355.6197
