frame,quat_w,quat_x,quat_y,quat_z,euler_x,euler_y,euler_z
15001,-0.7383378,-0.05565324,-0.3072161,0.5978113,26.71137,25.68138,288.2031
15002,-0.740126,-0.05611545,-0.3068715,0.5957304,26.65969,25.68806,288.5231
15003,-0.7520315,-0.05809416,-0.3044997,0.5816818,26.20736,25.79375,290.6594
15004,-0.7534592,-0.05433422,-0.3034623,0.5807391,25.74343,25.95209,290.7808
15005,-0.7550178,-0.05605285,-0.302967,0.5788068,25.80823,25.85542,291.0722
15006,-0.7579945,-0.05720352,-0.3012103,0.5757121,25.69247,25.69866,291.5205
15007,-0.7608122,-0.05739325,-0.2992309,0.5730026,25.48349,25.56454,291.9033
15008,-0.7580628,-0.05462089,-0.2978867,0.5775993,25.27291,25.44604,291.185
15009,-0.7617078,-0.05426936,-0.2969069,0.5733259,25.03195,25.50073,291.8149
15010,-0.759496,-0.05505514,-0.2950796,0.5771161,25.10122,25.13768,291.223
15011,-0.7587317,-0.05528611,-0.2935518,0.5788755,25.07187,24.90573,290.9385
15012,-0.7649413,-0.05620028,-0.2927709,0.5709569,24.85346,25.01752,292.1218
15013,-0.7642879,-0.06160145,-0.2916469,0.5718492,25.32285,24.53516,291.9847
15014,-0.7720987,-0.06113572,-0.2880266,0.5631756,24.76041,24.45427,293.232
15015,-0.7779561,-0.06442679,-0.2869631,0.5552349,24.76556,24.38852,294.4011
15016,-0.7835345,-0.06725729,-0.2853065,0.5478598,24.70919,24.26978,295.4691
15017,-0.7884507,-0.06732801,-0.2844308,0.5412131,24.45919,24.3731,296.4266
15018,-0.7918584,-0.06836188,-0.2841507,0.5362325,24.39391,24.43268,297.1485
15019,-0.7952083,-0.06886275,-0.2826453,0.5319902,24.22051,24.36654,297.7401
15020,-0.7985155,-0.07030705,-0.2804273,0.5280063,24.10545,24.16078,298.2848
15021,-0.8023914,-0.07217301,-0.2787863,0.5227212,24.0339,24.03188,299.0236
15022,-0.8098928,-0.07526222,-0.2768351,0.5116363,23.90281,23.96895,300.5814
15023,-0.8177228,-0.0768009,-0.2756974,0.499422,23.6396,24.10754,302.2886
15024,-0.8244891,-0.07906346,-0.2703748,0.4907793,23.31354,23.63916,303.4175
15025,-0.8292614,-0.08132182,-0.2681911,0.4835142,23.21749,23.47989,304.3991
15026,-0.8381518,-0.08472362,-0.2644411,0.469462,22.97395,23.27037,306.2845
15027,-0.8418195,-0.08620176,-0.2648908,0.4623224,22.9584,23.4397,307.274
15028,-0.8457336,-0.08733146,-0.263747,0.4555717,22.83195,23.43508,308.1764
15029,-0.8502584,-0.08699633,-0.2613762,0.4485253,22.48282,23.36434,309.0818
15030,-0.8538741,-0.08921954,-0.2583456,0.4429407,22.40977,23.06248,309.7934
15031,-0.8560598,-0.08901936,-0.2569535,0.4395589,22.22868,22.99894,310.2194
15032,-0.8444583,-0.08634038,-0.2631061,0.4584875,22.77314,23.33259,307.7639
15033,-0.8520111,-0.08926199,-0.2602979,0.4453701,22.57933,23.22014,309.5027
15034,-0.8584623,-0.09251483,-0.2554843,0.4349843,22.4021,22.79271,310.8287
15035,-0.8641051,-0.09386063,-0.2528615,0.4249396,22.15495,22.68753,312.1255
15036,-0.8679128,-0.09633249,-0.2515052,0.417364,22.15756,22.61625,313.1204
15037,-0.872259,-0.09782058,-0.2470297,0.4105752,21.93152,22.20837,313.9427
15038,-0.8750901,-0.09869424,-0.244868,0.4056065,21.8003,22.04558,314.5608
15039,-0.8773935,-0.1030928,-0.242669,0.4008294,22.05173,21.73255,315.1783
15040,-0.8802107,-0.1047212,-0.2409798,0.3952106,22.01374,21.61104,315.8923
15041,-0.8802693,-0.1033719,-0.2368298,0.3979344,21.74496,21.11966,315.4497
15041,-0.8804137,-0.10582,-0.2367291,0.3970309,21.98156,21.03278,315.5827
15042,-0.8889618,-0.1093914,-0.2343266,0.3779835,21.81635,21.08047,318.0372
15043,-0.8961704,-0.1141452,-0.227588,0.3633915,21.71525,20.47378,319.8232
15044,-0.8958645,-0.1124708,-0.2289029,0.3638417,21.59762,20.67568,319.7778
15045,-0.8963524,-0.1151595,-0.2277972,0.3624904,21.81405,20.48379,319.9507
15046,-0.8986583,-0.1172076,-0.2257037,0.3573984,21.83848,20.28967,320.5784
15047,-0.9003798,-0.1174178,-0.2249757,0.3534336,21.74455,20.29204,321.0733
15048,-0.9044973,-0.1168777,-0.2224638,0.3445785,21.3918,20.22484,322.1489
15049,-0.906082,-0.1180676,-0.2220336,0.3402597,21.41103,20.23584,322.6992
15050,-0.9076965,-0.119341,-0.2206318,0.3364022,21.4133,20.11985,323.1717
15051,-0.9096009,-0.120572,-0.2197901,0.3313323,21.40708,20.09953,323.8077
15052,-0.9119554,-0.121059,-0.2196714,0.3246948,21.31242,20.22375,324.6481
15053,-0.9137348,-0.1233323,-0.2172117,0.3204635,21.38315,19.96231,325.1526
15054,-0.9173297,-0.1265934,-0.2113387,0.3127563,21.37378,19.34995,326.0327
15055,-0.9263989,-0.1266509,-0.2098951,0.2858128,20.77137,19.78536,329.3693
15056,-0.9291912,-0.1264696,-0.2087255,0.2775663,20.54232,19.83158,330.3651
15057,-0.9296167,-0.1268706,-0.2063839,0.2777093,20.51861,19.54024,330.3048
15058,-0.9303847,-0.1291666,-0.2040761,0.275778,20.66532,19.25117,330.5211
15059,-0.932568,-0.1277769,-0.202266,0.2703307,20.3454,19.18833,331.1432
15060,-0.9342244,-0.128057,-0.2012381,0.2651971,20.24306,19.16953,331.7581
15061,-0.9339046,-0.1286918,-0.1974386,0.268847,20.27542,18.6248,331.2394
15062,-0.9359753,-0.1288042,-0.1952054,0.263163,20.11202,18.47849,331.8965
15063,-0.9372565,-0.1308096,-0.1923951,0.2596605,20.18906,18.17237,332.2917
15064,-0.9390666,-0.1320566,-0.1907289,0.2536483,20.16813,18.074,333.0098
15065,-0.9405699,-0.1337626,-0.1895002,0.2480439,20.22055,18.00939,333.6901
15066,-0.9439882,-0.1337635,-0.1858731,0.2375816,19.92942,17.79848,334.8982
15067,-0.9451758,-0.1359351,-0.1846446,0.2325316,20.04979,17.71393,335.513
15068,-0.9465864,-0.135888,-0.1840828,0.2272056,19.93225,17.75958,336.1508
15069,-0.9482421,-0.1361282,-0.1830681,0.2208898,19.81845,17.7653,336.9018
15070,-0.9493581,-0.1357624,-0.1816437,0.2174709,19.68073,17.67243,337.2847
15071,-0.9517472,-0.1380494,-0.1781263,0.2083046,19.6933,17.39999,338.352
15072,-0.9532427,-0.1395897,-0.1767991,0.2014579,19.71616,17.35614,339.1721
15073,-0.9559971,-0.1396327,-0.1754355,0.1891949,19.47283,17.44207,340.6267
15074,-0.957356,-0.1403724,-0.1743862,0.1826328,19.41876,17.43799,341.4054
15075,-0.9590346,-0.1434609,-0.1704763,0.1749554,19.56156,17.08205,342.2886
15076,-0.9614351,-0.1440634,-0.1688697,0.162393,19.38181,17.13484,343.7731
15077,-0.9631963,-0.1447695,-0.1668759,0.1531254,19.26809,17.07225,344.8528
15078,-0.9640309,-0.1445404,-0.1637928,0.1514089,19.16455,16.7379,344.9937
15079,-0.9652529,-0.1452665,-0.1622413,0.1444388,19.10532,16.68172,345.8058
15080,-0.9658765,-0.1463376,-0.1617817,0.1396236,19.13925,16.71148,346.386
15081,-0.9666783,-0.1488992,-0.1606981,0.1324334,19.29541,16.70186,347.2572
15082,-0.9674674,-0.1478568,-0.1579762,0.1311067,19.11811,16.4085,347.3468
15083,-0.9679474,-0.147202,-0.1568646,0.129627,19.00407,16.30894,347.4926
15084,-0.9682648,-0.145922,-0.1572681,0.1282063,18.83887,16.39505,347.653
15085,-0.9695638,-0.1448538,-0.1534398,0.124177,18.60229,16.02059,348.0437
15086,-0.9697165,-0.146592,-0.1530086,0.1214454,18.75183,16.00866,348.3833
15087,-0.9718032,-0.1502082,-0.1507472,0.1015458,18.81788,16.0997,350.7545
15088,-0.9723288,-0.1498693,-0.1503144,0.0975794,18.71008,16.12531,351.2121
15089,-0.9726509,-0.1503274,-0.1488557,0.09588535,18.7221,15.98039,351.3909
15090,-0.9732473,-0.1503905,-0.1488695,0.08950137,18.62557,16.10396,352.1494
