frame,quat_w,quat_x,quat_y,quat_z,euler_x,euler_y,euler_z
14210,-0.8183178,-0.1118698,-0.1356801,-0.547204,1.98287,20.16327,67.89339
14211,-0.8125076,-0.1099422,-0.1343612,-0.5564993,1.668338,19.9286,69.10885
14212,-0.8091787,-0.115178,-0.135415,-0.560024,1.990156,20.38733,69.73129
14213,-0.8080682,-0.1116417,-0.1323595,-0.5630658,1.797895,19.86477,70.05279
14214,-0.8009429,-0.1058844,-0.1287131,-0.5750757,1.236259,19.15004,71.56512
14215,-0.7916431,-0.1061263,-0.1259229,-0.5883723,1.137352,18.92434,73.43119
14216,-0.7835884,-0.1070356,-0.1216083,-0.5997868,1.252903,18.60579,75.06873
14217,-0.7765731,-0.1046857,-0.1233002,-0.6089109,0.7124609,18.60345,76.31667
14218,-0.7753302,-0.1048532,-0.1216009,-0.6108046,0.8046279,18.46242,76.5928
14219,-0.7686815,-0.1015793,-0.1183631,-0.6203231,0.5338699,17.939,77.89106
14220,-0.757831,-0.0970962,-0.1147662,-0.6348963,0.08226027,17.29185,79.92377
14221,-0.7595855,-0.09331962,-0.1127903,-0.6337191,359.932,16.83549,79.66615
14222,-0.7553467,-0.09191486,-0.1090286,-0.6396219,359.9645,16.39695,80.51024
14223,-0.7478716,-0.09094495,-0.1067207,-0.6488667,359.8588,16.11999,81.87097
14224,-0.7436868,-0.09089473,-0.1072665,-0.6535764,359.7124,16.16247,82.5793
14225,-0.741079,-0.08989432,-0.1042539,-0.6571546,359.7832,15.82331,83.10013
14226,-0.7366264,-0.0914025,-0.1034254,-0.6620653,359.8688,15.86676,83.87887
14227,-0.7384667,-0.08814928,-0.1031467,-0.660498,359.6525,15.59231,83.57247
14228,-0.7428931,-0.08799499,-0.1018827,-0.6557338,359.8353,15.47272,82.84576
14229,-0.7439698,-0.08764049,-0.1020661,-0.654531,359.8163,15.46183,82.6565
14230,-0.74269,-0.08775344,-0.09961373,-0.6563445,359.9763,15.25748,82.93343
14231,-0.7414156,-0.08662131,-0.09905013,-0.6580189,359.8906,15.12181,83.16468
14232,-0.7421104,-0.08140704,-0.09408772,-0.6586294,359.8217,14.2931,83.15632
14233,-0.7380924,-0.08292511,-0.09346241,-0.6630294,359.9127,14.35515,83.85579
14234,-0.7367792,-0.08487311,-0.09120393,-0.6645563,0.2203143,14.312,84.12698
14235,-0.7361286,-0.08390373,-0.08995518,-0.6655698,0.2168629,14.13022,84.26343
14236,-0.736656,-0.08514577,-0.09072599,-0.6647234,0.2767915,14.29221,84.1579
14237,-0.737649,-0.08564559,-0.09002137,-0.6636528,0.3934463,14.27002,84.00383
14238,-0.738354,-0.08549511,-0.08970279,-0.662931,0.4192839,14.23066,83.89048
14239,-0.7404686,-0.08430365,-0.08917096,-0.6607934,0.4011441,14.09185,83.54097
14240,-0.7422139,-0.08551526,-0.08904749,-0.6586928,0.5518439,14.17312,83.24482
14241,-0.7442454,-0.08117086,-0.08320445,-0.6577137,0.6516196,13.33465,83.01231
14242,-0.744621,-0.08135161,-0.08323145,-0.6572627,0.6728041,13.35044,82.9472
14243,-0.745644,-0.08367398,-0.08427754,-0.6556762,0.8173196,13.61709,82.75065
14244,-0.7452452,-0.08202931,-0.08240926,-0.6565742,0.8049357,13.33061,82.8553
14245,-0.7269176,-0.08669019,-0.08258432,-0.6762068,0.8219411,13.72897,85.95927
14246,-0.7262643,-0.08936819,-0.08137983,-0.676706,1.127048,13.83961,86.09065
14247,-0.723639,-0.08780712,-0.07873666,-0.6800274,1.145712,13.49868,86.57641
14248,-0.7233497,-0.08756486,-0.07895097,-0.6803414,1.103172,13.49789,86.62063
14249,-0.7223082,-0.08987936,-0.07896611,-0.6811439,1.275889,13.68454,86.79301
14250,-0.7230395,-0.09129515,-0.07901043,-0.6801739,1.406084,13.79922,86.67068
14251,-0.7226509,-0.08977625,-0.07959986,-0.6807202,1.225268,13.72871,86.72469
14252,-0.7223095,-0.08975932,-0.0793184,-0.6811176,1.238699,13.70444,86.78645
14253,-0.7237892,-0.0924271,-0.07835329,-0.6792991,1.56694,13.83244,86.55775
14254,-0.7227648,-0.08671525,-0.0707764,-0.6819695,1.651193,12.7487,86.85752
14255,-0.7194877,-0.08908784,-0.07371277,-0.6848119,1.560726,13.18949,87.35147
14256,-0.7177604,-0.0921472,-0.07381058,-0.6862078,1.775332,13.44621,87.63441
14257,-0.7162219,-0.09050465,-0.07197019,-0.6882265,1.752334,13.16612,87.91834
14258,-0.7140701,-0.08947787,-0.07019061,-0.6907758,1.765849,12.94212,88.30039
14259,-0.7145048,-0.09037864,-0.07013577,-0.6902144,1.852954,13.00897,88.22997
14260,-0.7152177,-0.09042832,-0.06987798,-0.6894953,1.890576,12.98983,88.11715
14261,-0.7150345,-0.09004629,-0.06929377,-0.689794,1.901168,12.91143,88.1565
14262,-0.7227045,-0.08581531,-0.06215501,-0.6829866,2.242909,11.95946,86.99803
14263,-0.723774,-0.08509299,-0.06199861,-0.6819581,2.213043,11.88566,86.82269
14264,-0.723645,-0.0865503,-0.06282425,-0.681836,2.26903,12.0705,86.83217
14265,-0.7257321,-0.08628482,-0.06100088,-0.6798139,2.424383,11.8904,86.51021
14266,-0.7268064,-0.08528069,-0.06153992,-0.6787434,2.31684,11.85236,86.32358
14267,-0.7276642,-0.08415923,-0.06152713,-0.677965,2.238131,11.75994,86.18057
14268,-0.7296733,-0.08402422,-0.05841044,-0.6760955,2.50109,11.48126,85.88618
14269,-0.7295982,-0.08370855,-0.06143752,-0.6759475,2.240271,11.71067,85.85786
14270,-0.7300456,-0.08237553,-0.06238946,-0.6755409,2.06209,11.68445,85.76971
14271,-0.7302177,-0.08251387,-0.06226051,-0.6753499,2.086653,11.68396,85.7426
14272,-0.7300663,-0.08574197,-0.0620431,-0.6751313,2.37388,11.91982,85.77029
14273,-0.7288136,-0.08756271,-0.06322601,-0.6761406,2.414841,12.16669,85.96326
14274,-0.7294061,-0.08722654,-0.06337881,-0.6755307,2.385252,12.15098,85.86179
14275,-0.7308294,-0.08720097,-0.06257451,-0.6740689,2.470156,12.07641,85.63414
14276,-0.7319556,-0.08735201,-0.05946243,-0.6731085,2.741288,11.82229,85.48734
14277,-0.7327518,-0.08690616,-0.06212321,-0.6720587,2.513824,12.00834,85.31673
14278,-0.7328135,-0.08595327,-0.06227934,-0.6720995,2.422018,11.94669,85.30441
14279,-0.7327462,-0.08661196,-0.06149492,-0.6721606,2.536754,11.93238,85.32654
14280,-0.7322462,-0.08785322,-0.05960986,-0.6727141,2.777618,11.87282,85.43622
14281,-0.7316698,-0.08734435,-0.05890137,-0.6734694,2.778668,11.77565,85.54298
14282,-0.7299374,-0.08780533,-0.05855799,-0.6753168,2.814034,11.79008,85.83881
14283,-0.7314603,-0.08819425,-0.05869704,-0.673604,2.862775,11.82604,85.58069
14284,-0.7322224,-0.09096077,-0.05676782,-0.6725727,3.258795,11.8776,85.47628
14285,-0.7326503,-0.09000269,-0.05581161,-0.6723156,3.258158,11.72003,85.41651
14286,-0.7323735,-0.08967388,-0.05602291,-0.6726434,3.209247,11.71331,85.46069
14287,-0.7325732,-0.08873254,-0.05667064,-0.6724966,3.083114,11.69307,85.41917
14288,-0.7325848,-0.08864406,-0.05638027,-0.6725202,3.09805,11.66165,85.42094
14289,-0.732751,-0.08826095,-0.05714503,-0.6723248,3.009788,11.69523,85.38327
14290,-0.7329773,-0.08899403,-0.05592799,-0.6720838,3.169191,11.64923,85.36023
14291,-0.7312775,-0.09237531,-0.05496746,-0.6735567,3.500461,11.84213,85.65754
14292,-0.7252987,-0.09121612,-0.05210206,-0.6803726,3.521337,11.54156,86.69482
14293,-0.7275949,-0.09002775,-0.05135542,-0.6781324,3.517644,11.37355,86.31999
14294,-0.7276628,-0.08943608,-0.05261326,-0.6780412,3.371551,11.43144,86.29414
14295,-0.7272289,-0.0957472,-0.05552104,-0.677413,3.671672,12.17549,86.32942
14296,-0.7309931,-0.09558097,-0.05444098,-0.6734611,3.807831,12.05163,85.71059
14297,-0.7336547,-0.09296075,-0.05380207,-0.6709802,3.681031,11.7777,85.27014
14298,-0.7342038,-0.09287873,-0.05310395,-0.6704464,3.737023,11.70953,85.18557
14299,-0.7357045,-0.09555647,-0.05364075,-0.6683791,3.95069,11.95572,84.92342
14300,-0.7395583,-0.09846833,-0.05743235,-0.6633695,3.982305,12.48081,84.21862
14301,-0.7414434,-0.09758317,-0.05835223,-0.6613127,3.871938,12.47942,83.88471
14302,-0.7414169,-0.099372,-0.05781791,-0.6611228,4.065836,12.57259,83.89497
14303,-0.7411937,-0.09909499,-0.05597413,-0.6615732,4.176847,12.39574,83.9566
14304,-0.7423791,-0.1010988,-0.05597377,-0.6599391,4.371824,12.5433,83.75179
14305,-0.7432109,-0.09855208,-0.05696455,-0.6593029,4.093033,12.4257,83.59827
14306,-0.7443131,-0.09892941,-0.05837867,-0.6578776,4.040229,12.5688,83.39024
14307,-0.7326223,-0.1018132,-0.05541375,-0.6706923,4.292607,12.61378,85.42087
14308,-0.7323376,-0.1007856,-0.05536652,-0.6711621,4.203454,12.53081,85.47007
14309,-0.7307364,-0.1008103,-0.05588841,-0.6728582,4.135848,12.58624,85.73371
14310,-0.7296268,-0.1044068,-0.05507496,-0.6735805,4.48288,12.80887,85.92891
14311,-0.729887,-0.1061878,-0.05540583,-0.6729929,4.613554,12.97552,85.88019
