frame,w,x,y,z,euler_x,euler_y,euler_z
2076,0.9884724,-0.01080453,0.04065747,-0.03395088,358.9125,4.748463,356.0206
2077,0.9884763,-0.01089313,0.0403176,-0.03421133,358.9022,4.709758,355.9904
2078,0.988439,-0.01302713,0.04036641,-0.03448402,358.657,4.72466,355.9484
2079,0.9884407,-0.01514765,0.04019096,-0.03376836,358.4077,4.712151,356.0212
2080,0.9884599,-0.01638802,0.03938291,-0.03357566,358.2602,4.623392,356.0388
2081,0.9884159,-0.01683414,0.04029661,-0.03356617,358.2122,4.731053,356.0362
2082,0.9884075,-0.01694287,0.04032898,-0.03371958,358.2006,4.735534,356.0178
2083,0.9883484,-0.01587434,0.04107499,-0.0350468,358.3335,4.819716,355.8682
2084,0.9884173,-0.01463189,0.0401802,-0.03467832,358.4716,4.710168,355.9184
2085,0.9883888,-0.01282879,0.04078485,-0.03549169,358.6865,4.77362,355.8322
2086,0.9884615,-0.009889057,0.04015859,-0.03511961,359.0219,4.688089,355.8903
2087,0.9884553,-0.009239113,0.04062501,-0.03493534,359.0981,4.739179,355.9143
2088,0.9884467,-0.006767595,0.04130431,-0.03494614,359.3866,4.807489,355.9246
2089,0.9884757,-0.003993416,0.04074976,-0.03520232,359.7062,4.731842,355.9087
2090,0.9885143,-0.002254203,0.03972683,-0.03544292,359.9041,4.606219,355.8893
2091,0.9885724,-0.001113594,0.0389512,-0.03472877,0.02944995,4.511707,355.9772
2092,0.9885806,-0.0004506946,0.03822647,-0.03530997,0.1057315,4.425051,355.9129
2093,0.988556,-0.0001623869,0.03843166,-0.03577635,0.142002,4.447552,355.8602
2094,0.9884787,-0.0003155738,0.03895032,-0.03731734,0.1334858,4.508034,355.6812
2095,0.9884781,-0.0001265049,0.03849253,-0.03780548,0.1555385,4.45414,355.6255
2096,0.9884626,-0.001103038,0.03945109,-0.03720308,0.04412831,4.569441,355.6909
2097,0.9884192,-0.003149521,0.03987812,-0.03777857,359.8122,4.627923,355.6147
2098,0.9884377,-0.006296477,0.03985676,-0.03691058,359.4443,4.639033,355.7003
2099,0.9884667,-0.006927395,0.03959933,-0.0362938,359.3674,4.611611,355.7689
2100,0.9885972,-0.007603416,0.03738549,-0.03492947,359.2737,4.357248,355.9253
2101,0.9885848,-0.007771915,0.03746627,-0.03515989,359.2556,4.367476,355.8978
2102,0.9886066,-0.008598515,0.03627127,-0.03560168,359.157,4.232987,355.844
2103,0.988515,-0.01094843,0.037236,-0.03649362,358.8933,4.355731,355.7294
2104,0.988494,-0.01173934,0.03700748,-0.0370419,358.8033,4.333423,355.6626
2105,0.9885018,-0.01207254,0.03628175,-0.03744128,358.7633,4.251395,355.6158
2106,0.9884835,-0.01182155,0.03636732,-0.03791849,358.7948,4.260747,355.5616
2107,0.9884757,-0.01187905,0.03650839,-0.03797214,358.789,4.277405,355.5549
2108,0.9884318,-0.01319181,0.03783485,-0.03737911,358.6406,4.436193,355.6159
2109,0.9883838,-0.01401553,0.03875865,-0.03740003,358.5495,4.546929,355.6084
2110,0.9883756,-0.01471354,0.03860769,-0.03750416,358.4687,4.532795,355.5933
2111,0.9884088,-0.01578806,0.03800909,-0.03679563,358.3386,4.467223,355.6712
2112,0.9884337,-0.01650002,0.03758289,-0.03624726,358.252,4.420117,355.7322
2113,0.9883564,-0.01867061,0.0381978,-0.03665947,358.0056,4.501858,355.6732
2114,0.988297,-0.0214117,0.03847201,-0.03647726,357.6891,4.545679,355.6807
2115,0.9883122,-0.02345769,0.03730417,-0.03601705,357.4454,4.418558,355.7272
2116,0.9884336,-0.02416517,0.03514662,-0.03434864,357.3473,4.167358,355.9229
2117,0.9884871,-0.02383115,0.03418286,-0.03401417,357.3806,4.053385,355.9657
2118,0.9884053,-0.02488896,0.03506405,-0.0347301,357.2648,4.161976,355.8758
2119,0.9883331,-0.02575977,0.0356748,-0.03551679,357.17,4.238802,355.7791
2120,0.9883429,-0.02505661,0.03534694,-0.03607267,357.2523,4.199212,355.7187
2121,0.9883962,-0.02362266,0.03475622,-0.03615295,357.4159,4.124505,355.7173
2122,0.9884245,-0.02279385,0.03413396,-0.03650052,357.5105,4.049563,355.6823
2123,0.9884039,-0.02265573,0.03451907,-0.03678301,357.5293,4.094244,355.6492
2124,0.988405,-0.022243,0.03474258,-0.03679098,357.578,4.118261,355.6495
2125,0.98836,-0.02171795,0.03556256,-0.03752268,357.6454,4.21257,355.5651
2126,0.9882999,-0.02281081,0.03618415,-0.03786218,357.5233,4.290518,355.5193
2127,0.9883305,-0.02406827,0.03529407,-0.0371203,357.3708,4.191396,355.6019
2128,0.9883434,-0.0253591,0.03493972,-0.03624173,357.2163,4.153885,355.6989
2129,0.9883625,-0.02679645,0.03387269,-0.03569585,357.0432,4.035194,355.759
2130,0.9883653,-0.02799956,0.03355905,-0.03498311,356.8999,4.002051,355.8374
2131,0.988336,-0.02947326,0.03316861,-0.0349713,356.7278,3.963312,355.8337
2132,0.988317,-0.03005881,0.03264978,-0.03549539,356.6599,3.907561,355.7722
2133,0.9883222,-0.02954083,0.03257902,-0.03585031,356.7209,3.898202,355.7335
2134,0.9882727,-0.0307879,0.03274545,-0.03601382,356.578,3.923735,355.7087
2135,0.9881887,-0.03347813,0.03326057,-0.0354405,356.2668,3.993663,355.7618
2136,0.9879878,-0.03908138,0.03341744,-0.03515438,355.6182,4.036345,355.7699
2137,0.9879262,-0.04193366,0.03272025,-0.03424749,355.2816,3.964303,355.8658
2138,0.9879395,-0.04156908,0.03225224,-0.03474612,355.3238,3.910709,355.8117
2139,0.9878967,-0.04405984,0.0319187,-0.03317019,355.028,3.875502,355.9855
2140,0.9878097,-0.04636473,0.03230873,-0.03222318,354.7591,3.92598,356.0835
2141,0.987727,-0.04790561,0.03224227,-0.03256861,354.5818,3.926865,356.037
2142,0.9876332,-0.04945517,0.03250137,-0.03284156,354.4046,3.965352,355.9971
2143,0.987513,-0.05103711,0.03244175,-0.0340696,354.2262,3.972691,355.8477
2144,0.9874436,-0.05232085,0.03231591,-0.03425577,354.0779,3.96514,355.8211
2145,0.9873955,-0.05297409,0.03274599,-0.03422671,354.0039,4.017998,355.8189
2146,0.987554,-0.05053251,0.03169586,-0.03433596,354.2825,3.885249,355.8233
2147,0.9876649,-0.04755614,0.03247675,-0.03466487,354.6316,3.963967,355.7938
2148,0.9876422,-0.04705805,0.03342383,-0.0350884,354.695,4.073897,355.7418
2149,0.9876184,-0.0465096,0.03428053,-0.03565729,354.7646,4.173803,355.6736
2150,0.9877228,-0.04422325,0.03370746,-0.03621634,355.029,4.099208,355.6222
2151,0.9878085,-0.04240643,0.03254317,-0.03710791,355.2376,3.959701,355.5326
2152,0.9878626,-0.04227589,0.0315641,-0.03665677,355.2465,3.843296,355.5902
2153,0.9878132,-0.04320319,0.03159769,-0.03688079,355.1403,3.852751,355.5601
2154,0.9878173,-0.04315559,0.03152926,-0.03688271,355.1454,3.84459,355.5604
2155,0.9878253,-0.04281108,0.03165289,-0.03696465,355.1862,3.85767,355.5518
2156,0.9878483,-0.04235388,0.03141052,-0.03708557,355.2385,3.827917,355.5408
2157,0.987934,-0.04111328,0.03067439,-0.03681282,355.3777,3.735243,355.5812
2158,0.9879972,-0.03979847,0.03035191,-0.03682861,355.5284,3.691626,355.5863
2159,0.9879543,-0.04043876,0.03096625,-0.03676974,355.4568,3.765673,355.5877
2160,0.9879716,-0.04058433,0.0307628,-0.03631024,355.4373,3.740648,355.6413
2161,0.9880122,-0.03991626,0.03018853,-0.03643216,355.5125,3.671436,355.6325
2162,0.9879577,-0.04052686,0.03086048,-0.03667004,355.4458,3.753365,355.5994
2163,0.9879563,-0.04079268,0.03104711,-0.03625385,355.4143,3.774351,355.6457
2164,0.9879065,-0.0409855,0.03213654,-0.03644668,355.3975,3.902546,355.6174
2165,0.9878886,-0.04118241,0.03275805,-0.03615222,355.3763,3.974211,355.6478
2166,0.9878287,-0.04220228,0.03329891,-0.03611531,355.2606,4.041635,355.6451
2167,0.9878464,-0.04255198,0.03276685,-0.03570674,355.2161,3.979583,355.6935
2168,0.9879457,-0.04265906,0.03188816,-0.03356673,355.1915,3.867715,355.9456
2169,0.9879326,-0.04262643,0.03198713,-0.03389989,355.197,3.880675,355.9066
2170,0.9879156,-0.0426798,0.03213863,-0.03417893,355.1926,3.899854,355.8733
2171,0.9878944,-0.04291796,0.03205752,-0.03456963,355.1662,3.89343,355.8273
2172,0.9878937,-0.04279074,0.03207179,-0.03473473,355.1816,3.89531,355.8086
2173,0.9878597,-0.04337439,0.03286728,-0.03422539,355.1154,3.987793,355.8613
2174,0.9878325,-0.04454001,0.03260593,-0.03376323,354.9776,3.960414,355.9111
2175,0.9877524,-0.04604732,0.03300121,-0.03369799,354.8045,4.01277,355.91
2176,0.9877703,-0.0460076,0.03332469,-0.03290354,354.8072,4.04597,356.0007
2177,0.9878258,-0.04547315,0.03274683,-0.03255863,354.8654,3.97472,356.0461
2178,0.9878556,-0.04474789,0.03318417,-0.03221661,354.9496,4.020572,356.0868
2179,0.9879197,-0.04335584,0.03267056,-0.03267273,355.1105,3.957197,356.0426
2180,0.9879361,-0.04243179,0.03311558,-0.0329398,355.2203,4.006112,356.0134
2181,0.9880189,-0.04026185,0.03265312,-0.03363424,355.4723,3.946158,355.9445
2182,0.9880681,-0.03976703,0.0318159,-0.03358211,355.5259,3.846606,355.9565
2183,0.9880679,-0.03965724,0.0316929,-0.03383263,355.5391,3.832984,355.9284
2184,0.9880377,-0.03983961,0.0318129,-0.03438359,355.5206,3.850212,355.8632
2185,0.9878914,-0.04134622,0.03418841,-0.03453068,355.3569,4.133329,355.8286
2186,0.9879501,-0.04099393,0.03314945,-0.03428137,355.3922,4.010012,355.8639
2187,0.987963,-0.04126206,0.03284162,-0.03388364,355.3583,3.973639,355.9103
2188,0.9879764,-0.04082051,0.03255899,-0.03429791,355.4099,3.940797,355.8655
2189,0.9879901,-0.04099299,0.03238605,-0.03385577,355.3875,3.919447,355.9169
2190,0.9879559,-0.04128079,0.03277032,-0.0341346,355.3569,3.96663,355.8815
2191,0.9879506,-0.04097138,0.03342742,-0.03402241,355.395,4.040954,355.8928
2192,0.9879731,-0.04057252,0.03346643,-0.03380793,355.4404,4.042698,355.9193
2193,0.9879141,-0.04088745,0.03442752,-0.03418449,355.4095,4.15737,355.8697
2194,0.987951,-0.04106615,0.03393047,-0.03339366,355.3835,4.096813,355.963
2195,0.987942,-0.0410547,0.03415031,-0.03345064,355.386,4.122538,355.9554
2196,0.9880174,-0.04017163,0.03338277,-0.03306762,355.4834,4.027821,356.0073
2197,0.9879944,-0.04025075,0.0334993,-0.0335344,355.4766,4.043825,355.9523
2198,0.9880172,-0.03961969,0.03356627,-0.03355275,355.55,4.048883,355.9526
2199,0.988192,-0.03517057,0.03261235,-0.03429121,356.0637,3.921668,355.8904
2200,0.9882398,-0.03149803,0.03286503,-0.03619452,356.4972,3.941492,355.6844
2201,0.9882749,-0.0306281,0.03257551,-0.03623721,356.5967,3.904078,355.6841
2202,0.9882805,-0.02816889,0.03401384,-0.03675812,356.8895,4.061084,355.6295
2203,0.9883576,-0.02529566,0.03412849,-0.0366705,357.2219,4.060821,355.6518
2204,0.988372,-0.0230343,0.03514671,-0.0368076,357.4884,4.168739,355.6431
2205,0.9884362,-0.02233573,0.0340062,-0.03658409,357.5632,4.03289,355.6749
2206,0.988431,-0.02276875,0.03496283,-0.03554533,357.513,4.143056,355.7909
2207,0.988369,-0.02168418,0.03559419,-0.03727678,357.6484,4.215491,355.5936
2208,0.9883871,-0.02043941,0.03567309,-0.0374226,357.7933,4.219197,355.5821
2209,0.9883451,-0.02123415,0.03602594,-0.03775293,357.7044,4.264515,355.5395
2210,0.9883738,-0.02059483,0.03552443,-0.03782828,357.7764,4.203612,355.5347
2211,0.9883938,-0.02070932,0.03531735,-0.03743495,357.7606,4.179279,355.5803
2212,0.9883832,-0.0207762,0.03555034,-0.03746041,357.754,4.206628,355.5765
2213,0.9884349,-0.02088228,0.03531706,-0.03623948,357.7355,4.177317,355.718
2214,0.9883813,-0.02102558,0.03646867,-0.03647453,357.725,4.311879,355.6875
2215,0.9884009,-0.0197681,0.0365136,-0.03660147,357.8711,4.311664,355.6783
2216,0.9884032,-0.01841727,0.03616747,-0.03757479,358.03,4.267406,355.5724
2217,0.9884285,-0.0179919,0.03555338,-0.03770125,358.0769,4.194579,355.5609
2218,0.9884443,-0.01738305,0.03537439,-0.03774141,358.1467,4.171112,355.5592
2219,0.9884424,-0.01622876,0.03520683,-0.03845169,358.2823,4.147612,355.4823
2220,0.9884187,-0.0163296,0.03622705,-0.03806654,358.2737,4.265536,355.5247
2221,0.9883327,-0.01727741,0.03744616,-0.03869888,358.1725,4.412282,355.445
2222,0.9883787,-0.01734507,0.03684376,-0.03806992,358.1591,4.341684,355.5186
2223,0.9883496,-0.01702611,0.03731965,-0.03850265,358.2,4.396086,355.4691
2224,0.9883762,-0.01712658,0.03728586,-0.03779962,358.1852,4.391361,355.5501
2225,0.9884124,-0.01685033,0.03731085,-0.03694546,358.2134,4.391434,355.6502
2226,0.9884202,-0.01654521,0.03731273,-0.03686952,358.2484,4.390134,355.6604
2227,0.9884144,-0.0168984,0.03746327,-0.0367136,358.2075,4.408883,355.6766
2228,0.9883953,-0.018294,0.03776334,-0.03624705,358.0454,4.449024,355.7236
2229,0.988449,-0.01867975,0.03645732,-0.03592497,357.9937,4.298851,355.7617
2230,0.988447,-0.01982351,0.03652846,-0.03529153,357.8591,4.310808,355.8298
2231,0.9884607,-0.0210236,0.03599114,-0.03475401,357.7157,4.252604,355.8878
2232,0.9884701,-0.02135058,0.03590561,-0.03437829,357.676,4.243232,355.9301
2233,0.9884463,-0.0227311,0.03562536,-0.03446672,357.5156,4.216927,355.9144
2234,0.9884874,-0.02275903,0.03446946,-0.03444538,357.5075,4.083099,355.9196
2235,0.988459,-0.0216721,0.03481326,-0.0355969,357.6394,4.120993,355.7901
2236,0.9885167,-0.02060171,0.03378707,-0.03561728,357.7589,3.99746,355.7947
2237,0.9885286,-0.01937574,0.03377748,-0.03598255,357.902,3.991723,355.7576
2238,0.9885648,-0.01634381,0.03341903,-0.03681599,358.2544,3.938294,355.6743
2239,0.9886602,-0.0129751,0.03194582,-0.03690793,358.6378,3.75281,355.6795
2240,0.9886199,-0.01109186,0.03299575,-0.03766773,358.863,3.866842,355.5976
2241,0.9885914,-0.01041494,0.03343601,-0.03821802,358.9454,3.915326,355.5362
2242,0.9884929,-0.01156858,0.03524797,-0.03880081,358.8227,4.13106,355.4619
2243,0.9885436,-0.01223824,0.03444964,-0.03801316,358.7384,4.040778,355.5512
2244,0.9885883,-0.01234232,0.03394249,-0.03726512,358.7211,3.981584,355.638
2245,0.9885771,-0.01220724,0.03417159,-0.03739953,358.7383,4.007669,355.6227
2246,0.9885499,-0.012933,0.03506843,-0.03703819,358.6568,4.114282,355.6603
2247,0.9885435,-0.01386028,0.03511529,-0.03683243,358.549,4.123569,355.6801
2248,0.9885409,-0.01598645,0.03496275,-0.03617437,358.2998,4.114319,355.7475
2249,0.9885236,-0.01716096,0.0344629,-0.03659244,358.1635,4.062421,355.6949
2250,0.9884742,-0.01847869,0.0351752,-0.03660648,358.0143,4.150852,355.6863
2251,0.9884757,-0.01962973,0.03474883,-0.03637268,357.8784,4.106174,355.7092
2252,0.98845,-0.01965148,0.03496676,-0.03684701,357.8788,4.132525,355.6537
2253,0.9885052,-0.01965791,0.03383447,-0.03641739,357.8714,4.000511,355.7059
2254,0.9885181,-0.01908002,0.0336163,-0.03657358,357.9379,3.972978,355.6907
2255,0.9884945,-0.01827956,0.03416909,-0.03710801,358.035,4.034448,355.631
2256,0.9885231,-0.01797106,0.03372661,-0.03689823,358.0679,3.981399,355.6575
2257,0.9885038,-0.01828642,0.03434649,-0.03668792,358.0333,4.054187,355.6793
2258,0.9884936,-0.01807952,0.03435889,-0.03705408,358.0588,4.055407,355.6378
2259,0.9885356,-0.01791292,0.03353652,-0.03676899,358.0733,3.958875,355.6731
2260,0.988478,-0.01869679,0.03432517,-0.03719396,357.9879,4.054599,355.619
2261,0.9884783,-0.0188897,0.03406695,-0.03732625,357.9649,4.025852,355.6034
2262,0.9884753,-0.01902013,0.03404742,-0.03735829,357.9499,4.024257,355.5992
2263,0.9885135,-0.01867627,0.03392405,-0.03662239,357.9861,4.006896,355.6861
2264,0.9885063,-0.01895552,0.0339437,-0.03666024,357.9541,4.010508,355.6805
2265,0.9884936,-0.01918669,0.03442798,-0.03642782,357.9285,4.067144,355.7054
2266,0.9884859,-0.01896,0.0348783,-0.0363266,357.9562,4.118065,355.7172
2267,0.9884831,-0.01844819,0.03488126,-0.03666239,358.0168,4.116789,355.6805
2268,0.988482,-0.01823362,0.03512155,-0.03657012,358.0423,4.143464,355.6917
2269,0.9885046,-0.0179468,0.03493496,-0.03627469,358.0734,4.119993,355.7275
2270,0.9885255,-0.01756057,0.03476448,-0.03606153,358.1165,4.098126,355.7542
2271,0.9885338,-0.01853497,0.03458307,-0.03551533,358.0008,4.080339,355.8136
2272,0.988524,-0.01870971,0.03458123,-0.03569812,357.9813,4.081264,355.7917
2273,0.9885259,-0.01894538,0.03434775,-0.03574324,357.9532,4.055357,355.7859
2274,0.9885679,-0.01884337,0.03294877,-0.03595528,357.9599,3.893344,355.7647
2275,0.98862,-0.01891899,0.03231203,-0.0350487,357.9449,3.818068,355.8707
2276,0.9885984,-0.01903824,0.03220067,-0.0356922,357.9332,3.807031,355.7959
2277,0.9886011,-0.01846124,0.03244479,-0.03569854,358.0009,3.832781,355.797
2278,0.9885995,-0.0184341,0.03243899,-0.03576106,358.0043,3.832116,355.7899
2279,0.9885598,-0.01878992,0.03277612,-0.03635908,357.9669,3.873945,355.7185
2280,0.9885784,-0.01848851,0.03234224,-0.03640055,358.0001,3.822444,355.7158
2281,0.988579,-0.0184267,0.03179232,-0.03689282,358.0067,3.759485,355.6601
2282,0.9885849,-0.01869846,0.03159493,-0.03676751,357.974,3.737603,355.674
2283,0.9885361,-0.01998919,0.03220739,-0.03687125,357.8278,3.814579,355.6555
2284,0.9884511,-0.02193068,0.033212,-0.03715504,357.6089,3.940447,355.6124
2285,0.9883821,-0.02569871,0.03361959,-0.03619544,357.1711,4.002366,355.7066
2286,0.9883337,-0.02777335,0.03385224,-0.03576348,356.9305,4.037441,355.747
2287,0.9883127,-0.02863707,0.03363799,-0.03586454,356.83,4.016852,355.7323
2288,0.988275,-0.02961076,0.03327208,-0.03645191,356.7182,3.980829,355.6612
2289,0.9882554,-0.03147665,0.03193498,-0.03661487,356.4972,3.835092,355.639
2290,0.988253,-0.03147062,0.03085092,-0.03759914,356.4968,3.712919,355.5287
2291,0.9882212,-0.03323651,0.03045868,-0.03723731,356.2895,3.67452,355.565
2292,0.9882399,-0.03318104,0.03004308,-0.03712426,356.2936,3.625665,355.5799
2293,0.9881701,-0.03361586,0.03105374,-0.03775455,356.2502,3.747253,355.5013
2294,0.9882082,-0.03310921,0.03078108,-0.03742907,356.3063,3.712002,355.5421
2295,0.988162,-0.03375054,0.03146692,-0.03750347,356.2355,3.794837,355.5283
2296,0.9881555,-0.03452684,0.03101264,-0.03734583,356.1431,3.745278,355.5451
2297,0.9881479,-0.03607238,0.03031645,-0.0366505,355.9586,3.669108,355.6222
2298,0.9880313,-0.04069025,0.0306713,-0.034609,355.4183,3.722649,355.8387
2299,0.9879376,-0.04283609,0.03063788,-0.03472284,355.1703,3.729064,355.8168
2300,0.987942,-0.04248939,0.03040436,-0.03522475,355.2113,3.702818,355.7611
2301,0.9878888,-0.04310535,0.0300611,-0.03624855,355.1423,3.67087,355.6414
2302,0.9878203,-0.04409872,0.02936875,-0.03746927,355.0288,3.601385,355.4991
2303,0.9877382,-0.04578163,0.02933912,-0.03763521,354.8345,3.607055,355.4731
2304,0.987721,-0.04707102,0.0293604,-0.03646364,354.6811,3.609577,355.6038
2305,0.9877344,-0.04654834,0.02986863,-0.03635601,354.7435,3.665493,355.6158
2306,0.9877322,-0.04660994,0.03002518,-0.0362105,354.7365,3.683186,355.6316
2307,0.987711,-0.04727956,0.03000169,-0.03593676,354.6579,3.682181,355.6607
2308,0.9877189,-0.04764622,0.02981214,-0.03539018,354.6126,3.658934,355.7237
2309,0.9877235,-0.04787,0.03001562,-0.03478179,354.5853,3.680275,355.7923
2310,0.9877614,-0.04914826,0.02938151,-0.03238231,354.4259,3.59901,356.0694
2311,0.9878199,-0.05018571,0.02883327,-0.02936155,354.2928,3.522381,356.4193
2312,0.9877131,-0.05080818,0.02990681,-0.03076979,354.2298,3.65785,356.2469
2313,0.9876872,-0.05122566,0.02989146,-0.03092696,354.182,3.658743,356.2271
2314,0.987607,-0.0525918,0.03012039,-0.03097061,354.0249,3.691384,356.215
2315,0.9876335,-0.05253689,0.02950923,-0.03080513,354.0283,3.619121,356.2381
2316,0.9875879,-0.05341329,0.03007458,-0.03021078,353.9268,3.684869,356.3001
2317,0.987597,-0.05309236,0.03006932,-0.03048482,353.9649,3.6846,356.2697
2318,0.9874033,-0.05523576,0.03243136,-0.03052442,353.7259,3.968508,356.2411
2319,0.9874724,-0.05484254,0.03132311,-0.03015431,353.7657,3.835635,356.2928
2320,0.9873726,-0.05563879,0.03172069,-0.0315197,353.6804,3.893972,356.1281
2321,0.9874828,-0.05494898,0.03052557,-0.03043619,353.7515,3.74514,356.2647
2322,0.9874604,-0.0556648,0.02995204,-0.03043279,353.6664,3.68145,356.2657
2323,0.9873681,-0.05756084,0.02952079,-0.03032402,353.4448,3.638582,356.2733
2324,0.9873579,-0.05778098,0.02960532,-0.0301554,353.419,3.648217,356.2915
2325,0.9872934,-0.05875251,0.0296432,-0.03034916,353.3073,3.658033,356.2646
2326,0.9872635,-0.05963375,0.02894467,-0.0302789,353.2024,3.580011,356.274
