frame,w,x,y,z,euler_x,euler_y,euler_z
2883,0.9899483,-0.001471412,0.0002018988,0.0006050706,359.8297,0.02326676,0.0700054
2884,0.9899488,-0.0011186,0.000189507,-5.595088E-05,359.8705,0.02194373,359.9935
2885,0.9899485,-0.001350123,7.927418E-06,-0.000567019,359.8437,0.001007156,359.9344
2886,0.9899486,-0.001156402,-0.000311172,-0.0006216347,359.8661,359.9641,359.9281
2887,0.9899494,-9.012222E-06,-6.959438E-05,-0.0005223334,-0.00104746,359.9919,359.9395
2888,0.989949,0.000457558,-0.0006679475,-0.000625661,0.05291572,359.9226,359.9276
2889,0.989948,0.0005394399,-0.001210016,-0.001116723,0.06228476,359.8599,359.8707
2890,0.9899481,0.000696966,-0.001283699,-0.0007696062,0.08056167,359.8513,359.9108
2891,0.9899467,0.0008050084,-0.002017236,-0.0008551598,0.09298179,359.7664,359.9008
2892,0.9899464,0.00116193,-0.00175125,-0.00122802,0.1342474,359.7971,359.8576
2893,0.989947,0.001268241,-0.001774448,-0.0005836874,0.1466838,359.7945,359.9322
2894,0.9899467,0.001407263,-0.001722127,-0.0007272154,0.1627509,359.8005,359.9155
2895,0.9899442,0.002472687,-0.001817673,-0.001074541,0.285997,359.7893,359.8751
2896,0.9899378,0.003114849,-0.003465116,-0.001130325,0.3600994,359.5985,359.8679
2897,0.9899364,0.002606013,-0.004261404,-0.0009321183,0.3011919,359.5064,359.8908
2898,0.9899334,0.002740988,-0.004859257,-0.0009186417,0.3167574,359.4372,359.8921
2899,0.9899315,0.002745035,-0.005136633,-0.001275918,0.316981,359.405,359.8506
2900,0.9899307,0.002668765,-0.005343914,-0.00123966,0.3081438,359.381,359.8548
2901,0.9899259,0.00314005,-0.005843091,-0.001663673,0.3623334,359.323,359.8053
2902,0.989926,0.003023496,-0.005745584,-0.002100578,0.3485673,359.3342,359.7548
2903,0.9899252,0.002568337,-0.006088215,-0.002090564,0.2958035,359.2946,359.7562
2904,0.9899234,0.002561536,-0.006322324,-0.002266803,0.2948282,359.2675,359.7357
2905,0.9899166,0.002884453,-0.007043845,-0.002707297,0.3316506,359.1837,359.6842
2906,0.9899203,0.002193537,-0.006876033,-0.002400276,0.2519763,359.2034,359.7204
2907,0.9899145,0.002556154,-0.007349259,-0.002968547,0.2933272,359.1484,359.6542
2908,0.9899148,0.00332382,-0.006874823,-0.00323132,0.3821404,359.2029,359.6233
2909,0.98991,0.003430194,-0.007752222,-0.002529138,0.3947566,359.1016,359.7041
2910,0.9899093,0.00393807,-0.007628637,-0.002445713,0.4536557,359.1158,359.7134
2911,0.9899052,0.004286563,-0.008210176,-0.00139823,0.4948325,359.0489,359.834
2912,0.9899098,0.004903504,-0.007324183,-0.0009293645,0.5667955,359.1516,359.8882
2913,0.9899155,0.004209542,-0.006919759,-0.001283324,0.4862261,359.1983,359.8481
2914,0.9899201,0.003587657,-0.006566739,-0.001477796,0.4141457,359.2392,359.8262
2915,0.9899188,0.003141156,-0.006854296,-0.001935855,0.3620439,359.2058,359.7734
2916,0.9899186,0.00278534,-0.00695222,-0.002240601,0.3205871,359.1945,359.7384
2917,0.9899195,0.001692149,-0.007122451,-0.00239335,0.1938758,359.175,359.7216
2918,0.9899215,0.001209703,-0.007213199,-0.001464549,0.13879,359.1648,359.8295
2919,0.9899216,0.0005939513,-0.007199722,-0.001770422,0.06726042,359.1665,359.7946
2920,0.989925,-0.0007612198,-0.006746816,-0.001533642,359.9107,359.2191,359.8231
2921,0.9899234,-0.001861566,-0.006899565,-0.0007916152,359.7839,359.2015,359.9099
2922,0.9899245,-0.002045211,-0.006688195,-0.0007600099,359.7627,359.226,359.9136
2923,0.9899276,-0.001845795,-0.006246805,-0.0008946717,359.7857,359.2771,359.8978
2924,0.9899282,-0.001808473,-0.006210423,-0.0006533235,359.7902,359.2813,359.9257
2925,0.9899276,-0.001796019,-0.00628494,-0.0007921993,359.7915,359.2726,359.9096
2926,0.9899267,-0.001857582,-0.006426173,-0.0005641609,359.7845,359.2563,359.9361
2927,0.9899235,-0.001583752,-0.006992817,-0.0001713783,359.8165,359.1906,359.9814
2928,0.9899259,-0.001477566,-0.006660115,-0.000422135,359.8286,359.2291,359.9523
2929,0.9899269,-0.001747745,-0.006468272,0.0001109838,359.7978,359.2512,0.01416861
2930,0.9899249,-0.001505062,-0.006812656,4.637539E-05,359.8258,359.2114,0.006567018
2931,0.9899238,-0.001913553,-0.006820834,0.0008110583,359.7791,359.2103,0.09540851
2932,0.9899211,-0.002331871,-0.007012427,0.001343739,359.7312,359.1879,0.1574539
2933,0.989921,-0.002292421,-0.007074094,0.001091877,359.7356,359.1808,0.1282842
2934,0.9899215,-0.002360618,-0.007006335,0.0008786499,359.7275,359.1887,0.1036404
2935,0.9899225,-0.00215584,-0.006968659,0.0004657149,359.7508,359.1932,0.05566456
2936,0.9899198,-0.002443522,-0.007271278,0.0001721501,359.7173,359.1583,0.02200446
2937,0.989922,-0.002891943,-0.006767052,0.0005533129,359.6657,359.2165,0.06633639
2938,0.9899226,-0.002698263,-0.006738764,0.0006832808,359.6882,359.2197,0.08121837
2939,0.9899287,-0.002480009,-0.005867791,0.0007607192,359.7134,359.3206,0.08975793
2940,0.9899281,-0.002921024,-0.005528289,0.001845106,359.6631,359.3594,0.215468
2941,0.9899315,-0.00225341,-0.005373788,0.001288602,359.74,359.3776,0.150577
2942,0.9899353,-0.001715222,-0.004757202,0.001605239,359.8023,359.449,0.1867673
2943,0.9899323,-0.001781061,-0.005347502,0.001484451,359.7948,359.3807,0.1729446
2944,0.9899343,-0.001824015,-0.005078554,0.0009881317,359.7895,359.4119,0.1154634
2945,0.9899338,-0.001833299,-0.005112725,0.001255015,359.7885,359.4079,0.146369
2946,0.9899331,-0.00221369,-0.005124742,0.001158509,359.7444,359.4065,0.1354289
2947,0.9899316,-0.001929116,-0.00549804,0.001195663,359.7775,359.3633,0.1396429
2948,0.9899302,-0.001966041,-0.005722636,0.001280695,359.7733,359.3373,0.1495608
2949,0.9899313,-0.001770025,-0.005648786,0.0009383977,359.7957,359.3459,0.1097921
2950,0.989926,-0.001557779,-0.006578546,0.00100019,359.8205,359.2383,0.1169731
2951,0.9899271,-0.001473039,-0.006403267,0.001119059,359.8303,359.2586,0.1306373
2952,0.9899235,-0.001482093,-0.006880539,0.00136652,359.8295,359.2033,0.1593706
2953,0.9899226,-0.001765123,-0.00686723,0.001748601,359.7971,359.2047,0.2038228
2954,0.989924,-0.001995269,-0.006698,0.001321146,359.7701,359.2244,0.1544893
2955,0.9899215,-0.002070412,-0.007061952,0.001137105,359.7613,359.1823,0.1333327
2956,0.9899216,-0.00251779,-0.006812322,0.001544011,359.7098,359.211,0.1807301
2957,0.9899169,-0.003260171,-0.007304406,0.0008350909,359.6234,359.1541,0.09944944
2958,0.989918,-0.004004681,-0.006809401,0.0003872335,359.5367,359.2116,0.04801296
2959,0.9899133,-0.005116126,-0.006750029,-0.0002768963,359.4076,359.2188,359.972
2960,0.9899108,-0.005694243,-0.006555891,-0.001108524,359.34,359.2418,359.876
2961,0.9899141,-0.005788705,-0.00598883,-0.000789383,359.3294,359.3073,359.9127
2962,0.9899159,-0.005347836,-0.006116378,-0.0007201433,359.3805,359.2924,359.9205
2963,0.9899206,-0.004461655,-0.006102568,-0.0003711909,359.4833,359.2938,359.9602
2964,0.9899166,-0.00443829,-0.006734383,-0.0003708571,359.486,359.2206,359.9606
2965,0.9899176,-0.004201239,-0.00674231,-0.000136894,359.5136,359.2196,359.9875
2966,0.9899228,-0.003794855,-0.006143164,-0.0007986248,359.5602,359.2892,359.9103
2967,0.9899231,-0.004083455,-0.005966967,-0.0002490044,359.5272,359.3094,359.974
2968,0.9899245,-0.003933084,-0.005836248,-4.464388E-05,359.5447,359.3244,-0.002483631
2969,0.9899282,-0.003562456,-0.005397737,0.0001882553,359.5877,359.3751,0.02404012
2970,0.9899288,-0.003148437,-0.005564338,0.0002945662,359.6357,359.3558,0.03614601
2971,0.989929,-0.002623162,-0.005808752,-0.0001351207,359.6963,359.3276,359.9861
2972,0.9899307,-0.002596959,-0.005505258,0.0002251178,359.6995,359.3627,0.02773013
2973,0.989932,-0.002621889,-0.005220246,0.0007528126,359.697,359.3955,0.08874194
2974,0.9899333,-0.001935667,-0.005284584,0.0006491303,359.7763,359.3881,0.07633553
2975,0.98993,-0.002148622,-0.005721426,0.001169836,359.7521,359.3374,0.1368505
2976,0.9899271,-0.001935229,-0.006116378,0.001777223,359.7773,359.2916,0.2071038
2977,0.9899305,-0.001799023,-0.005624795,0.001615983,359.7928,359.3485,0.1882393
2978,0.9899309,-0.002028167,-0.005510306,0.001519769,359.7662,359.3618,0.1772261
2979,0.9899358,6.223023E-05,-0.005029863,0.001304415,0.007970541,359.4178,0.150954
2980,0.9899377,0.001342487,-0.004585427,0.0006998658,0.1557731,359.4693,0.08029249
2981,0.9899426,0.00096654,-0.003514934,0.0007508307,0.1121897,359.5932,0.0865147
2982,0.9899427,0.0007006585,-0.003600884,7.551908E-05,0.08113597,359.5832,0.008446643
2983,0.9899436,0.0002183169,-0.003393853,0.0001692921,0.0253383,359.6071,0.01950965
2984,0.9899434,2.597272E-05,-0.003471541,0.0001496404,0.003067196,359.5981,0.01731097
2985,0.9899465,-0.0002109319,-0.002068806,-0.001273039,359.9753,359.7606,359.8527
2986,0.9899474,-0.0008236378,-0.001587903,-0.0008593947,359.9045,359.8163,359.9007
2987,0.9899474,-0.0008212805,-0.001484013,-0.001081759,359.9048,359.8283,359.8749
2988,0.9899482,-0.001088205,-0.00120939,-0.0004060715,359.874,359.86,359.9532
2989,0.989948,-0.00118129,-0.000737834,-0.0009689599,359.8632,359.9147,359.8879
2990,0.989948,-0.001437303,-0.0001194954,-0.0008283943,359.8336,359.9863,359.9041
2991,0.9899468,-0.001974261,-0.0001943469,-0.001213938,359.7715,359.9778,359.8595
2992,0.989945,-0.002848258,0.0001086056,-0.0008881837,359.6703,0.0128676,359.8972
2993,0.9899399,-0.004188555,-0.00040797,-0.001004779,359.5151,359.9533,359.8839
2994,0.9899291,-0.006332859,-0.0004783988,-0.0002840727,359.2669,359.9448,359.9675
2995,0.9899248,-0.006973248,0.0001033902,-0.0004046321,359.1928,0.01229878,359.9531
2996,0.9899175,-0.007893768,0.0004552424,-0.0007915944,359.0863,0.05343233,359.9079
2997,0.9898993,-0.009913214,0.001029438,-0.0003918439,358.8525,0.1196348,359.9534
2998,0.9898866,-0.01108378,0.001176095,-0.0005931794,358.717,0.1369334,359.9298
2999,0.9898853,-0.01113262,0.001143885,-0.001344761,358.7115,0.1341863,359.8428
3000,0.989875,-0.01208541,0.001156318,-0.0001985401,358.601,0.1341602,359.9754
3001,0.9898869,-0.01107548,0.0008978844,-0.0005853772,358.718,0.1047124,359.9311
3002,0.9898861,-0.01114653,0.0009151578,0.0006528854,358.7096,0.105103,0.07439598
3003,0.9898886,-0.0109568,0.0006901026,0.0002674669,358.7317,0.07955472,0.03008194
3004,0.9898885,-0.01090304,0.001303351,0.0001950562,358.7379,0.1506481,0.02092078
3005,0.9898798,-0.01160787,0.001706439,0.0005510389,358.6562,0.1968215,0.06148176
3006,0.9898804,-0.01135989,0.002789199,0.000353542,358.6849,0.3224581,0.03722625
3007,0.9898938,-0.01018022,0.002559805,6.905198E-05,358.8216,0.2962752,0.004946577
3008,0.9898957,-0.0101094,0.002067512,-0.0001819342,358.8298,0.2395775,359.9765
3009,0.9899001,-0.009660935,0.002103436,-0.0003332853,358.8818,0.2438947,359.959
3010,0.9898946,-0.01013353,0.00237422,-0.0003652453,358.8271,0.275304,359.9549
3011,0.9898934,-0.01010844,0.002977288,-9.936392E-05,358.8299,0.3448077,359.985
3012,0.9898916,-0.01038406,0.002554256,0.0001605302,358.7979,0.2955219,0.01548309
3013,0.9898866,-0.01070713,0.003098744,0.0003409415,358.7605,0.3583316,0.03559192
3014,0.9898845,-0.01100509,0.002723902,0.0004219055,358.726,0.314821,0.04534047
3015,0.9898854,-0.01091468,0.002733207,0.0006100773,358.7364,0.3156614,0.06714298
3016,0.9898816,-0.01099998,0.003448135,0.001171151,358.7262,0.3977065,0.1311547
3017,0.9898845,-0.01033168,0.004519337,0.001184857,358.8034,0.521791,0.1317131
3018,0.9898868,-0.009630248,0.005477261,0.001178077,358.8845,0.6327862,0.1302166
3019,0.9898872,-0.009461644,0.005685919,0.001120833,358.904,0.6570266,0.1234658
3020,0.9898915,-0.009069091,0.005592585,0.001207638,358.9494,0.6461731,0.1338738
3021,0.9898968,-0.008516446,0.005625755,0.0005149692,359.0139,0.6507719,0.05401278
3022,0.9898944,-0.009160277,0.00498184,-0.0005496413,358.94,0.5773378,359.931
3023,0.9898869,-0.009790507,0.005213821,-0.001025829,358.8673,0.6047911,359.8753
3024,0.9898863,-0.009623989,0.005494326,-0.001464924,358.8869,0.637737,359.8242
3025,0.9898846,-0.00972909,0.005700147,-0.0012256,358.8746,0.6613135,359.8516
3026,0.989879,-0.01033043,0.005689716,-0.0006733715,358.8047,0.6595375,359.9152
3027,0.9898687,-0.01145086,0.00531233,-0.0007023692,358.6749,0.6159954,359.9116
3028,0.9898407,-0.01354739,0.005623794,-0.0003647238,358.432,0.6517463,359.9489
3029,0.9897957,-0.01627847,0.006103361,0.001457748,358.1146,0.7040086,0.1571832
3030,0.9897882,-0.01622782,0.007404458,0.001094505,358.1206,0.855378,0.1126843
3031,0.9897867,-0.01626076,0.007561755,0.001049423,358.1168,0.8736768,0.1071361
3032,0.9897924,-0.01578501,0.007821357,0.0007472009,358.1721,0.9043359,0.07207897
3033,0.9897927,-0.01571475,0.007948154,0.0004424125,358.1805,0.9195828,0.03661684
3034,0.989795,-0.01421778,0.01010654,0.00125249,358.3528,1.168181,0.1282104
3035,0.9897903,-0.0145877,0.01003344,0.001327509,358.3099,1.159553,0.1365861
3036,0.9898034,-0.01365952,0.01000653,0.001596665,358.417,1.156104,0.1688768
3037,0.9898167,-0.01290698,0.00969448,0.001574072,358.5042,1.120111,0.1676085
3038,0.9898222,-0.01254754,0.009577489,0.001699993,358.5457,1.10643,0.1827645
3039,0.9898109,-0.01256179,0.01070585,0.001418674,358.5442,1.237494,0.1485184
3040,0.989816,-0.01230577,0.01058919,0.0009324729,358.5744,1.224717,0.09271557
3041,0.9898089,-0.01244771,0.0110701,0.0009307623,358.558,1.280394,0.09164143
3042,0.9898061,-0.01190298,0.01192263,0.0002532601,358.6219,1.380083,0.01272144
3043,0.9898025,-0.01157142,0.01252131,0.0004482955,358.66,1.449133,0.03495234
3044,0.989804,-0.01003452,0.01364338,0.001149642,358.8367,1.578232,0.1170732
3045,0.989808,-0.009372314,0.01382942,0.0009742588,358.9136,1.600023,0.09762102
3046,0.989809,-0.008044263,0.01440641,0.002433404,359.0648,1.665545,0.2681244
3047,0.9898044,-0.00760206,0.01502734,0.001917434,359.1168,1.738002,0.2085872
3048,0.9898003,-0.006877744,0.01567042,0.001514429,359.2012,1.812916,0.1626899
3049,0.9897861,-0.007247391,0.01642719,0.00107381,359.1591,1.900859,0.1103693
3050,0.9897847,-0.006644511,0.01674755,0.00132125,359.2284,1.937807,0.1399167
3051,0.9897574,-0.006365508,0.01841694,0.0008036316,359.2616,2.131508,0.07930479
3052,0.98975,-0.006572163,0.01872861,0.0009924292,359.2372,2.167439,0.1004718
3053,0.9897417,-0.005893409,0.01939681,0.0005568385,359.3167,2.245156,0.05108026
3054,0.9897482,-0.006150758,0.01897244,0.0008686781,359.2862,2.19579,0.08689496
3055,0.9897404,-0.006320175,0.0193197,0.0008180052,359.2667,2.236025,0.08039714
3056,0.9897271,-0.006441861,0.01993312,0.001052594,359.252,2.306866,0.1068102
3057,0.9897088,-0.006519383,0.02079495,0.001211309,359.2426,2.406528,0.1243397
3058,0.9897039,-0.006245157,0.02111935,0.001116159,359.2745,2.444185,0.1137558
3059,0.9896943,-0.006218454,0.02157284,0.001091543,359.2776,2.496714,0.1106416
3060,0.9897012,-0.006028614,0.02130448,0.001223555,359.2993,2.465562,0.1265885
3061,0.9897116,-0.005617201,0.02093406,0.001103163,359.3472,2.422793,0.1139234
3062,0.9897209,-0.006399533,0.02026148,0.0009861916,359.257,2.344939,0.09897695
3063,0.9896989,-0.007267877,0.02102919,0.001101723,359.1562,2.433675,0.1096383
3064,0.98968,-0.008362967,0.02148096,0.001454931,359.0285,2.485565,0.1473852
3065,0.9896594,-0.009734076,0.02187692,0.0009387732,358.8711,2.531866,0.08375163
3066,0.9896263,-0.01170137,0.02240722,0.0009482443,358.6433,2.593214,0.07909181
