frame,w,x,y,z,euler_x,euler_y,euler_z
4602,0.9591264,-0.2430843,0.0226624,0.0217466,331.5221,2.188792,2.042232
4603,0.9605424,-0.237473,0.02322879,0.02061404,332.1931,2.303065,1.888682
4604,0.9618452,-0.231569,0.02721616,0.0221055,332.8845,2.767549,1.965621
4605,0.9624453,-0.2287842,0.02837248,0.02348568,333.2094,2.874333,2.111069
4606,0.9645067,-0.2203446,0.02660775,0.02160805,334.2213,2.715222,1.945344
4607,0.9669998,-0.2091114,0.02678904,0.02158613,335.5528,2.748661,1.962002
4608,0.9698085,-0.1952318,0.02873668,0.02301891,337.1852,2.966566,2.120689
4609,0.9734443,-0.1761627,0.03001884,0.02171391,339.4332,3.173396,1.97979
4610,0.9776431,-0.1513762,0.03014834,0.01974868,342.3477,3.251647,1.809436
4611,0.9793339,-0.1403549,0.03026283,0.01702071,343.6461,3.322377,1.513857
4612,0.9803408,-0.1337426,0.02939361,0.01344878,344.4318,3.281222,1.123259
4613,0.9806212,-0.1323736,0.02717911,0.01098022,344.6019,3.05767,0.8695946
4614,0.9817052,-0.1244822,0.02586357,0.009485739,345.5285,2.924863,0.7357785
4615,0.9817846,-0.1233172,0.0280598,0.01022739,345.6604,3.174266,0.794269
4616,0.9816355,-0.1243909,0.02881587,0.009395388,345.5373,3.276469,0.6808934
4617,0.9814744,-0.1256194,0.02917536,0.008740458,345.396,3.329271,0.5937347
4618,0.9829798,-0.1124541,0.03166169,0.0101056,346.9239,3.602023,0.7650694
4619,0.9847634,-0.09429953,0.03479106,0.01174574,349.0268,3.951958,0.9869766
4620,0.9861481,-0.07945826,0.03337368,0.00918746,350.7618,3.815241,0.7592025
4621,0.9865007,-0.07542318,0.03292386,0.006588372,351.2404,3.78661,0.4751641
4622,0.9869343,-0.0682012,0.03532474,0.007829743,352.0718,4.056245,0.6278781
4623,0.9872765,-0.06340159,0.03476556,0.007519218,352.6299,3.993881,0.6153963
4624,0.9877398,-0.05735656,0.03222495,0.00645515,353.3362,3.706185,0.533033
4625,0.9879128,-0.05515555,0.03089957,0.005583114,353.5951,3.557892,0.4484652
4626,0.9881443,-0.0510016,0.03044149,0.006554451,354.0732,3.499107,0.5788893
4627,0.9881464,-0.05003098,0.03238367,0.003841126,354.1947,3.741102,0.2556829
4628,0.9879134,-0.05430859,0.03254155,0.004330143,353.6973,3.756984,0.2953421
4629,0.9877232,-0.05715061,0.03322435,0.00573267,353.3623,3.827407,0.4430408
4630,0.9883722,-0.04405911,0.03387348,0.005628905,354.879,3.904371,0.4779381
4631,0.9890434,-0.02664618,0.03203261,0.007547528,356.8886,3.689006,0.7742236
4632,0.9891843,-0.02060359,0.0318421,0.008714381,357.5837,3.667801,0.9321097
4633,0.9892653,-0.01932398,0.03036147,0.007679811,357.7368,3.499612,0.8204263
4634,0.9893762,-0.01839071,0.02804583,0.003098264,357.8618,3.241888,0.2983304
4635,0.989323,-0.01971056,0.02904639,0.002753943,357.7099,3.358393,0.2518379
4636,0.9892105,-0.02274754,0.03049248,0.003900769,357.354,3.522618,0.3704878
4637,0.9892507,-0.02193792,0.02985507,0.003199422,357.4503,3.450727,0.2937954
4638,0.9892633,-0.02248282,0.02907076,0.002705461,357.3892,3.361054,0.2367752
4639,0.989279,-0.02041644,0.03004124,0.002776766,357.6279,3.473541,0.2497041
4640,0.9893767,-0.01420873,0.03045868,0.002034551,358.3488,3.524007,0.1848452
4641,0.9894356,-0.01349103,0.02889756,2.067387E-05,358.4389,3.346411,359.9568
4642,0.9894035,-0.01640402,0.02845826,0.001255181,358.0977,3.293589,0.09067687
4643,0.989366,-0.01759634,0.02897638,0.002327219,357.956,3.351437,0.2097421
4644,0.989343,-0.01601589,0.03066125,0.001912427,358.14,3.54757,0.1639033
4645,0.9894279,-0.01442777,0.02870681,-0.0004281223,358.332,3.325201,359.902
4646,0.98953,-0.005696788,0.0281168,-0.002670142,359.3496,3.257023,359.6723
4647,0.9895219,-0.0063503,0.0283615,-0.00118275,359.2691,3.284512,359.8421
4648,0.9895058,-0.008740583,0.02827852,-0.001435384,358.9934,3.275668,359.805
4649,0.9894533,-0.01286159,0.0285768,-0.0004758745,358.5134,3.309917,359.9019
4650,0.9894486,-0.01290917,0.02870184,-0.0009727776,358.5096,3.325159,359.8441
4651,0.9894028,-0.0160801,0.02869174,-0.0003892779,358.1407,3.323723,359.901
4652,0.9893906,-0.01601393,0.02914636,0.0004410148,358.1455,3.374823,-0.003557921
4653,0.9893705,-0.01619755,0.02972473,0.0001788676,358.1252,3.442346,359.9644
4654,0.9893522,-0.01852742,0.02894033,0.001080507,357.8525,3.349885,0.06234566
4655,0.9894179,-0.01709308,0.02756584,-0.0001914471,358.0227,3.193105,359.9227
4656,0.9894281,-0.01704774,0.02722559,0.0002400339,358.0265,3.152819,359.9735
4657,0.989337,-0.02044652,0.02812781,0.001689625,357.6284,3.254416,0.1283231
4658,0.9892572,-0.02413965,0.02793843,0.002583253,357.1981,3.23003,0.2202186
4659,0.9891443,-0.02776355,0.02860575,0.002081302,356.7802,3.308867,0.1480934
4660,0.989057,-0.03173395,0.0274045,0.002852911,356.3183,3.166906,0.2287248
4661,0.9890814,-0.03068395,0.0277382,0.002642751,356.4404,3.206393,0.2065208
4662,0.9891205,-0.02692115,0.03013349,0.002769652,356.875,3.483785,0.2258118
4663,0.9891144,-0.02697045,0.03022015,0.003420639,356.867,3.491772,0.3007689
4664,0.9891615,-0.026176,0.02941581,0.002973282,356.9608,3.39999,0.2542218
4665,0.9891498,-0.02694771,0.02919476,0.002002341,356.8748,3.377375,0.139809
4666,0.9891247,-0.02776472,0.02924946,0.002428439,356.7788,3.38237,0.1862049
4667,0.9890119,-0.03185802,0.02883139,0.003033718,356.303,3.331722,0.2439421
4668,0.9889927,-0.03263148,0.02856249,0.003560516,356.2117,3.298494,0.3034303
4669,0.9889871,-0.03213024,0.02930741,0.0036008,356.2694,3.384789,0.3069494
4670,0.9889554,-0.03220904,0.03023283,0.003973618,356.2587,3.490715,0.3463813
4671,0.9889458,-0.03286407,0.02974,0.004620725,356.1808,3.430971,0.4209834
4672,0.9891133,-0.02653261,0.03069071,0.002981126,356.9191,3.547742,0.249934
4673,0.9892074,-0.02407054,0.02973458,0.002248236,357.2069,3.439165,0.1765694
4674,0.9892717,-0.02376333,0.02777659,0.002239475,357.2428,3.212253,0.1820825
4675,0.9892533,-0.02458484,0.02766969,0.002758866,357.1461,3.198347,0.2398839
4676,0.9892263,-0.024807,0.02833038,0.003607956,357.1174,3.272439,0.3355827
4677,0.9892523,-0.02407974,0.02814951,0.002749854,357.2045,3.254028,0.2391112
4678,0.9892832,-0.02250709,0.02834786,0.002889273,357.386,3.276787,0.2598892
4679,0.989287,-0.02152824,0.02894258,0.003154862,357.4982,3.345151,0.2923693
4680,0.9894633,-0.01270573,0.02797018,0.004294032,358.5157,3.232517,0.4554142
4681,0.9895109,-0.00811584,0.02813115,0.003287792,359.0501,3.253954,0.3537645
4682,0.9894676,-0.004205578,0.03039806,0.00348314,359.501,3.517643,0.3880637
4683,0.9895143,-0.001642019,0.02918191,0.002626228,359.8011,3.377939,0.2982656
4684,0.9895232,0.002257082,0.02894112,0.001058957,0.2575732,3.350859,0.1301664
4685,0.9893989,0.006330627,0.03220876,0.003493154,0.7192571,3.731768,0.428005
4686,0.989424,0.009979409,0.03058686,0.002145368,1.146957,3.544174,0.2839549
4687,0.9893563,0.01322502,0.03157223,0.001508379,1.524556,3.658565,0.2234008
4688,0.9893128,0.01867802,0.03018485,0.000374195,2.159873,3.497271,0.1092892
4689,0.9893276,0.01992031,0.02886348,-0.0008919179,2.30806,3.341518,359.964
4690,0.9892218,0.02289555,0.03026204,0.0006912291,2.64682,3.508188,0.1611434
4691,0.9891396,0.02721578,0.02933971,-0.001134872,3.15327,3.396957,359.9621
4692,0.9890774,0.0308827,0.02767645,-0.002426562,3.581862,3.200013,359.8189
4693,0.9890026,0.03287536,0.02808676,-0.002013793,3.81127,3.249254,359.8748
4694,0.9888396,0.03664522,0.02919497,-0.0009292394,4.244163,3.382929,0.01770351
4695,0.988635,0.0426586,0.02793831,-0.0006238878,4.939543,3.240347,0.06748689
4696,0.9884737,0.04536621,0.02930424,-0.001621094,5.256463,3.394709,359.968
4697,0.9884011,0.04597558,0.03077803,-0.001433715,5.326407,3.567127,-0.0002404953
4698,0.9882703,0.04872214,0.0307182,-0.002060232,5.646801,3.557554,359.9366
4699,0.9879423,0.05474883,0.03112187,-0.001982898,6.344775,3.606973,359.97
4700,0.9876083,0.06093458,0.03020701,-0.002031901,7.061843,3.5026,359.9804
4701,0.9872561,0.06646076,0.03003461,-0.002479988,7.704135,3.481472,359.9466
4702,0.9870186,0.06963239,0.0306343,-0.002649051,8.072602,3.551447,359.9431
4703,0.986903,0.07101744,0.03112167,-0.003213566,8.235344,3.604234,359.8864
4704,0.9871504,0.06798528,0.03002889,-0.00315749,7.883322,3.476027,359.873
4705,0.9874289,0.06457349,0.02835487,-0.003217155,7.487631,3.279306,359.8413
4706,0.9875433,0.06263518,0.0287411,-0.002979269,7.262151,3.325548,359.8654
4707,0.9874474,0.06368891,0.02973395,-0.002673334,7.383387,3.443856,359.912
4708,0.9869655,0.07028858,0.03078709,-0.003251326,8.150898,3.564579,359.8766
4709,0.9867612,0.07316249,0.03054901,-0.004020765,8.487011,3.531295,359.7952
4710,0.9864808,0.07630736,0.03195183,-0.003436118,8.849994,3.701577,359.8874
4711,0.9862296,0.07958283,0.03162418,-0.004177853,9.232848,3.657865,359.81
4712,0.9860789,0.0822145,0.02915162,-0.006265289,9.544972,3.349269,359.5516
4713,0.98593,0.0837113,0.02972168,-0.007138493,9.722049,3.407506,359.4602
4714,0.9857711,0.08513124,0.03104177,-0.006652939,9.885898,3.567081,359.5352
4715,0.985678,0.08646593,0.03001124,-0.007860911,10.04463,3.434146,359.388
4716,0.9855686,0.08791592,0.0289705,-0.009273848,10.21715,3.297382,359.2166
4717,0.9855779,0.08770215,0.02907422,-0.009951287,10.19467,3.302513,359.1377
4718,0.9856251,0.08708345,0.02944952,-0.009600165,10.12193,3.350306,359.1807
4719,0.9857438,0.08573016,0.02960235,-0.009110084,9.963202,3.373534,359.2351
4720,0.9857496,0.08549757,0.03011009,-0.009011221,9.936237,3.434052,359.2511
4721,0.9857231,0.08570272,0.03032613,-0.009222132,9.960968,3.457176,359.2293
4722,0.9857233,0.08586106,0.0297551,-0.009591257,9.980178,3.38649,359.1808
4723,0.9857993,0.08538429,0.02875241,-0.009079104,9.922265,3.274368,359.229
4724,0.9858321,0.08498947,0.02870113,-0.009379762,9.877364,3.26541,359.192
4725,0.9858412,0.08483776,0.02899691,-0.008870863,9.858285,3.305217,359.254
4726,0.9859504,0.08384064,0.02805701,-0.009244057,9.742976,3.191654,359.1977
4727,0.9859871,0.08352818,0.02780233,-0.008900591,9.705384,3.165335,359.2344
4728,0.9860571,0.08281909,0.02751515,-0.008665648,9.622073,3.134207,359.2568
4729,0.986156,0.08186352,0.02682171,-0.008661455,9.510576,3.053332,359.2476
4730,0.9861417,0.08191951,0.0269911,-0.00922305,9.518954,3.067675,359.1838
4731,0.9860153,0.08309123,0.0282312,-0.008512503,9.653711,3.219469,359.2827
4732,0.9860057,0.08327101,0.02803285,-0.008529609,9.674498,3.196049,359.2793
4733,0.9860216,0.0828563,0.02876764,-0.00827758,9.626039,3.284609,359.3147
4734,0.9861652,0.0811225,0.02892105,-0.007784077,9.423184,3.307566,359.3682
4735,0.9862357,0.08046788,0.02824422,-0.008126771,9.34787,3.225188,359.3195
4736,0.9861998,0.08061195,0.02925334,-0.007466459,9.363047,3.349522,359.4068
4737,0.9862313,0.0802175,0.0294063,-0.006938577,9.315543,3.372455,359.4687
4738,0.9862434,0.08041608,0.02839922,-0.007121053,9.338652,3.252921,359.4384
4739,0.9863167,0.0798636,0.02733699,-0.007320678,9.274535,3.126824,359.4032
4740,0.9863919,0.07894723,0.0271222,-0.007907891,9.169868,3.096305,359.3297
4741,0.9864659,0.07796561,0.02741727,-0.007374751,9.054432,3.135907,359.3917
4742,0.9865866,0.07586055,0.02896236,-0.007281876,8.810749,3.317535,359.4099
4743,0.9866546,0.07504444,0.02891179,-0.006703383,8.714071,3.316842,359.4742
4744,0.9866633,0.07470252,0.02968559,-0.005815053,8.671737,3.415092,359.5836
4745,0.9867748,0.07295957,0.03041875,-0.005188996,8.467596,3.505943,359.657
4746,0.9866996,0.07477115,0.02824464,-0.005932963,8.67947,3.245738,359.5573
4747,0.9866861,0.07456133,0.02932836,-0.005564713,8.654346,3.37556,359.6092
4748,0.986541,0.07633162,0.02942103,-0.006671444,8.863605,3.376613,359.4869
4749,0.9865327,0.07678021,0.02821401,-0.007860661,8.918923,3.224741,359.3385
4750,0.9865603,0.07670218,0.02733007,-0.008276391,8.910587,3.117677,359.2817
4751,0.9866858,0.07493233,0.02804403,-0.007036126,8.701681,3.212526,359.4273
4752,0.9871588,0.06931432,0.02608746,-0.005688778,8.044618,2.995967,359.5504
4753,0.987344,0.06665272,0.02581021,-0.006558895,7.738377,2.956907,359.4388
4754,0.9875786,0.06226717,0.02752825,-0.007317528,7.233223,3.152285,359.3502
4755,0.9876828,0.06066446,0.02761449,-0.006311664,7.044247,3.169956,359.4629
4756,0.9877467,0.05948056,0.02807495,-0.005498436,6.9046,3.22946,359.557
4757,0.9876961,0.06011903,0.02858101,-0.005016929,6.977234,3.29177,359.6187
4758,0.9872685,0.06632196,0.029341,-0.006419894,7.701503,3.369703,359.4818
4759,0.9866443,0.07520416,0.02867339,-0.007415223,8.734849,3.282647,359.3896
4760,0.9865443,0.07688826,0.0275063,-0.007866815,8.931007,3.14196,359.3317
4761,0.9865549,0.07631806,0.02894158,-0.006867334,8.86244,3.318818,359.4596
4762,0.9869149,0.07243916,0.02677348,-0.005877095,8.408032,3.074385,359.5436
4763,0.987303,0.06765705,0.02500116,-0.005485856,7.851287,2.870975,359.5603
4764,0.9874929,0.06493064,0.02483426,-0.004990101,7.533572,2.855489,359.609
4765,0.9875274,0.06398164,0.02597685,-0.004590267,7.422761,2.99167,359.6615
4766,0.9875551,0.06349557,0.02608191,-0.004772764,7.366989,3.002521,359.6395
4767,0.9876684,0.06110742,0.02761291,-0.003780585,7.087457,3.187944,359.7589
4768,0.987555,0.06273654,0.02802839,-0.003685456,7.27612,3.237319,359.7783
4769,0.9877065,0.06038881,0.02794423,-0.002855915,7.001208,3.232997,359.8665
4770,0.9878101,0.05878268,0.02776307,-0.002215087,6.812917,3.215927,359.9345
4771,0.9880215,0.05529522,0.02738835,-0.002343199,6.409094,3.170435,359.9058
4772,0.9880108,0.05554153,0.02722826,-0.00286839,6.439298,3.148443,359.8445
4773,0.9878511,0.05803877,0.02779891,-0.002964917,6.729132,3.21474,359.8451
4774,0.9878339,0.05849441,0.02737846,-0.003570926,6.78382,3.161725,359.7732
4775,0.9878134,0.0591275,0.02671394,-0.003821078,6.857833,3.082713,359.7415
4776,0.9878408,0.05870432,0.02663245,-0.003863072,6.808887,3.07289,359.7347
4777,0.9878481,0.0580728,0.02775222,-0.003643149,6.735269,3.204676,359.766
4778,0.9878777,0.05758403,0.02779632,-0.002998295,6.676532,3.214111,359.8397
4779,0.987886,0.05728583,0.028177,-0.00232459,6.639809,3.262896,359.9197
4780,0.9879218,0.05649318,0.02852414,-0.002311322,6.547924,3.303144,359.9209
4781,0.9879944,0.05568596,0.02757527,-0.002385089,6.454529,3.192014,359.9034
4782,0.988014,0.05557349,0.02708648,-0.002459252,6.441682,3.134629,359.8912
4783,0.9880472,0.05518397,0.02663137,-0.002817488,6.397604,3.079258,359.8454
4784,0.98806,0.05519335,0.02610006,-0.003101414,6.399475,3.015604,359.8089
4785,0.9880894,0.05466827,0.02605483,-0.003430277,6.339612,3.00815,359.7688
4786,0.988117,0.05363463,0.02715341,-0.003267285,6.219564,3.136854,359.7916
4787,0.9881546,0.05308022,0.02684003,-0.003529975,6.156075,3.098694,359.7573
4788,0.9881901,0.05227533,0.02710146,-0.003604492,6.063107,3.128567,359.7477
4789,0.9881749,0.05233631,0.02754072,-0.003542137,6.070085,3.180037,359.7579
4790,0.9881421,0.05257691,0.02831019,-0.003036347,6.096476,3.272673,359.8222
4791,0.9882597,0.0505399,0.02798904,-0.002270266,5.857887,3.239557,359.9026
4792,0.9882923,0.05005668,0.02771625,-0.002084744,5.801273,3.208824,359.9209
4793,0.9883354,0.04917185,0.02774012,-0.002352399,5.699633,3.209836,359.8871
4794,0.988439,0.04786185,0.02617496,-0.003512576,5.551225,3.021163,359.7393
4795,0.9884451,0.04788711,0.02575172,-0.004457712,5.556878,2.966659,359.6272
4796,0.9883048,0.05017405,0.02689902,-0.00353688,5.819371,3.105287,359.7478
4797,0.9882604,0.05095669,0.02710138,-0.003201258,5.909039,3.130877,359.7904
4798,0.9882792,0.05066997,0.02696999,-0.003044796,5.875297,3.116503,359.8069
4799,0.9882972,0.04977972,0.02801224,-0.002426499,5.770329,3.241162,359.882
4800,0.9883153,0.0492617,0.02825565,-0.002731267,5.711352,3.267584,359.8463
4801,0.9883841,0.04728268,0.02929239,-0.001720187,5.478789,3.393345,359.963
4802,0.988459,0.04501403,0.03036364,-0.0006520718,5.212254,3.522795,0.08480274
4803,0.9885423,0.04314195,0.03036985,-0.0003915936,4.994511,3.524084,0.1083506
4804,0.9886385,0.04164587,0.02930332,-0.0008727044,4.823017,3.397275,0.04195969
4805,0.9885626,0.04331537,0.02941164,-0.001601088,5.018867,3.406725,359.9637
4806,0.9885318,0.04440497,0.0287555,-0.002474898,5.14798,3.326252,359.8627
4807,0.9884325,0.04633525,0.02906542,-0.003038746,5.373519,3.359527,359.8054
4808,0.9883362,0.04749208,0.0305279,-0.001998293,5.504079,3.535434,359.9383
4809,0.9882529,0.04973895,0.0295434,-0.003071374,5.768011,3.415375,359.816
4810,0.988268,0.04909566,0.02998967,-0.004080826,5.697107,3.461321,359.6991
4811,0.9882087,0.04891006,0.03228161,-0.003050241,5.672401,3.733653,359.8313
4812,0.9883514,0.04614425,0.03205247,-0.002165645,5.348685,3.711301,359.9223
4813,0.9883799,0.04553037,0.03194587,-0.003399068,5.282187,3.692157,359.7763
4814,0.9883109,0.04604972,0.03329728,-0.0034565,5.34286,3.848939,359.7789
4815,0.9882905,0.04635756,0.03352705,-0.002932039,5.376506,3.878538,359.8422
4816,0.9883292,0.04617437,0.03259729,-0.003256583,5.356377,3.768702,359.7988
4817,0.9883671,0.04573158,0.03204688,-0.003442982,5.305678,3.703681,359.7725
4818,0.9883603,0.04571806,0.03223493,-0.003783861,5.305439,3.723698,359.7339
4819,0.9884478,0.04395711,0.03193372,-0.004351026,5.103528,3.685659,359.6599
4820,0.9884571,0.04412344,0.03130174,-0.005050579,5.125127,3.608616,359.576
4821,0.988394,0.04440716,0.03285368,-0.005091593,5.1588,3.788659,359.5804
4822,0.9883974,0.04418951,0.03295377,-0.005653041,5.135793,3.797385,359.515
4823,0.9884076,0.04379919,0.03325285,-0.005127287,5.0887,3.834894,359.576
4824,0.988454,0.04254547,0.03354963,-0.004794398,4.942345,3.871144,359.6113
4825,0.9884187,0.04306123,0.0338845,-0.005104339,5.003424,3.908444,359.5791
4826,0.9884875,0.04173216,0.03354942,-0.005024168,4.849066,3.870043,359.5815
4827,0.9885316,0.04097534,0.0332798,-0.004288295,4.758462,3.842352,359.6626
4828,0.9886718,0.03817955,0.03252728,-0.003507694,4.431526,3.758599,359.7389
4829,0.9887257,0.03681879,0.03237808,-0.004168632,4.276441,3.738396,359.6565
4830,0.9887356,0.03601075,0.03303747,-0.003681201,4.181243,3.817037,359.7127
4831,0.9887529,0.03403272,0.034687,-0.002471539,3.947842,4.0133,359.8519
4832,0.988786,0.033215,0.03453684,-0.002468306,3.853154,3.995789,359.8484
4833,0.9888145,0.03325324,0.03365665,-0.002685246,3.858298,3.892827,359.82
4834,0.9888135,0.03361358,0.03326098,-0.003409624,3.902753,3.844095,359.7359
4835,0.9889382,0.03250842,0.03048901,-0.003843671,3.775602,3.520891,359.6707
4836,0.9889374,0.03214309,0.030941,-0.003471291,3.732116,3.574761,359.7143
4837,0.9889153,0.03288935,0.03089294,-0.003177559,3.817432,3.570282,359.7508
4838,0.988956,0.03209749,0.03036743,-0.003679657,3.72741,3.507448,359.6878
4839,0.9889057,0.03184018,0.03227043,-0.003165293,3.696281,3.730129,359.7536
4840,0.9889587,0.02945989,0.03298928,-0.002065781,3.416709,3.81734,359.8745
4841,0.9890651,0.02600383,0.0326857,-0.002363017,3.017809,3.78095,359.8259
4842,0.9891099,0.0236445,0.03311854,-0.002314243,2.74466,3.831233,359.8237
4843,0.9890152,0.02420097,0.0354797,-0.002043584,2.808341,4.105732,359.8639
4844,0.9890059,0.0247936,0.03532562,-0.002111426,2.877178,4.087713,359.8581
4845,0.9890675,0.02418052,0.03398342,-0.002390054,2.807142,3.931285,359.8195
4846,0.9891204,0.02413813,0.03235004,-0.00341002,2.805789,3.739048,359.6965
4847,0.9891216,0.024331,0.03215431,-0.003489399,2.828347,3.716111,359.6875
4848,0.9891603,0.02376773,0.031339,-0.003847593,2.764211,3.620679,359.6417
4849,0.9892064,0.02386073,0.02972481,-0.004200071,2.775609,3.432571,359.5966
4850,0.9892253,0.02270024,0.03006486,-0.00374921,2.639858,3.47347,359.6458
4851,0.9891819,0.02322297,0.03111474,-0.003437015,2.699593,3.595907,359.6866
4852,0.9891888,0.02359366,0.03053833,-0.004014903,2.744371,3.527442,359.6194
4853,0.9892226,0.0218983,0.03070631,-0.004015049,2.548232,3.547288,359.6138
4854,0.9892492,0.02066722,0.03077165,-0.003457293,2.403785,3.556507,359.6742
4855,0.989264,0.01962267,0.03101097,-0.003144243,2.281853,3.585154,359.7072
4856,0.9893094,0.01843187,0.03035158,-0.002392411,2.141191,3.510564,359.7885
4857,0.9892712,0.01896098,0.03125393,-0.002456686,2.202845,3.614939,359.7849
4858,0.9892625,0.01895746,0.03151132,-0.00266937,2.203276,3.644293,359.7609
4859,0.9892883,0.01868972,0.03085468,-0.002690482,2.17221,3.568185,359.756
4860,0.9893085,0.01857824,0.03026901,-0.002677923,2.15912,3.500362,359.7558
4861,0.9893247,0.01810105,0.03000853,-0.002893966,2.104592,3.469778,359.7285
4862,0.9893304,0.01831142,0.0297362,-0.002414942,2.127197,3.439223,359.7841
4863,0.9893101,0.01834653,0.03038275,-0.002383712,2.13129,3.514201,359.7893
4864,0.9893547,0.01627328,0.03011993,-0.002245712,1.890834,3.484207,359.7974
4865,0.9894047,0.0151058,0.02906588,-0.002271643,1.755604,3.362162,359.7884
4866,0.9894,0.01420896,0.0296674,-0.002352336,1.652234,3.431812,359.7771
4867,0.9894085,0.01300856,0.02997348,-0.001749164,1.511288,3.468346,359.8432
4868,0.9894394,0.01232131,0.02922104,-0.001930305,1.432263,3.380975,359.8187
4869,0.9894421,0.01129213,0.02958854,-0.00106096,1.310235,3.424799,359.9163
4870,0.9894333,0.01073247,0.03010333,-0.0005732775,1.243805,3.485042,359.9714
4871,0.9894479,0.009484967,0.03004295,-0.0003786594,1.098773,3.478214,359.9895
4872,0.9894668,0.007980176,0.02985586,0.0006505698,0.9210632,3.457431,0.1031425
4873,0.9894599,0.006301484,0.03046832,0.0009573191,0.7256762,3.528333,0.1332205
4874,0.9894702,0.004788703,0.03040857,0.0009499967,0.5506784,3.52115,0.1269467
4875,0.9895003,0.003146684,0.02962242,0.00127427,0.3596677,3.429971,0.1583388
4876,0.9895344,0.0008605838,0.0286166,0.001386213,0.09493665,3.313115,0.1632739
4877,0.9895612,-0.0002409518,0.02769039,0.001319999,359.9678,3.205678,0.1519565
4878,0.989567,-0.0008886009,0.02748507,0.0008866399,359.8943,3.181852,0.09973773
4879,0.9895524,0.0004008144,0.02802709,0.0005472213,0.04458428,3.244734,0.06463176
4880,0.9895635,0.0005753636,0.02763473,0.0001538336,0.06607815,3.199284,0.01965927
4881,0.9895519,0.0007858157,0.02804015,5.841255E-07,0.09092367,3.246224,0.002644077
4882,0.9895333,0.000605154,0.0286849,-0.0005344331,0.07181273,3.320848,359.9402
4883,0.9895352,0.0001679152,0.02861852,-0.0009637862,0.02265407,3.313177,359.889
4884,0.9895409,-0.000178346,0.0284273,-0.0007086485,359.9817,3.291068,359.9174
4885,0.9895312,-0.0006651938,0.02876635,-0.0001841247,359.9236,3.330333,359.9765
4886,0.9894964,-0.001350039,0.02991302,0.0003561914,359.8426,3.463062,0.03649011
4887,0.989489,-0.002461547,0.03008785,-0.0001873791,359.7159,3.48344,359.9697
4888,0.9895027,-0.003233656,0.02955984,9.410679E-05,359.6255,3.422226,-0.0002885225
4889,0.9895066,-0.003769237,0.02936332,0.0003272772,359.5627,3.399378,0.02492622
4890,0.9894932,-0.005363169,0.02957119,0.0001574844,359.3789,3.423572,-0.0003233941
4891,0.9894873,-0.007007378,0.02941852,0.0004272878,359.1877,3.405747,0.02533537
4892,0.9895002,-0.007345065,0.02889381,0.000347951,359.149,3.345055,0.01544476
4893,0.9895229,-0.008070174,0.02791039,0.0001037031,359.0659,3.23142,359.9857
4894,0.9895461,-0.007811928,0.02715504,-0.0001366019,359.0965,3.144143,359.9594
4895,0.9895526,-0.00688757,0.02716054,-0.0003464073,359.2041,3.144869,359.938
4896,0.9895315,-0.008103239,0.02759989,0.0001880884,359.0618,3.195381,-0.004388873
4897,0.9894987,-0.0112939,0.0276477,0.0005267978,358.6915,3.200705,0.02444657
4898,0.9894658,-0.01252657,0.02829012,5.787015E-05,358.5504,3.27587,359.9652
4899,0.9894565,-0.01154674,0.02902561,-0.0001588404,358.6645,3.36124,359.9424
4900,0.9894507,-0.01116842,0.02936716,0.0002844483,358.7068,3.400171,-0.005442986
4901,0.9894503,-0.01090093,0.02947026,0.0006613344,358.7364,3.411611,0.03895942
4902,0.9894793,-0.009361988,0.02902511,0.0005531668,358.9149,3.360128,0.03223342
4903,0.9894755,-0.009979472,0.02894017,0.0009140521,358.8422,3.34989,0.07199983
4904,0.9894699,-0.01117941,0.02868307,0.001208472,358.7024,3.319727,0.1023504
4905,0.9894387,-0.01340919,0.02877448,0.001772988,358.4425,3.329394,0.160069
4906,0.9894466,-0.01491164,0.02776011,0.001490605,358.2697,3.212286,0.1241109
4907,0.9894689,-0.01472547,0.02707384,0.001187527,358.2923,3.133318,0.09081867
4908,0.9894697,-0.0142807,0.02727991,0.001184273,358.3437,3.157194,0.09150406
4909,0.9894404,-0.01449389,0.02820788,0.001366332,358.3184,3.264378,0.1103201
4910,0.989443,-0.01507772,0.02780367,0.001396874,358.2508,3.217493,0.1126459
4911,0.9894727,-0.01620097,0.02609673,0.0003268599,358.1242,3.021771,359.9884
4912,0.9894747,-0.01708461,0.02544926,0.0005036622,358.0214,2.946514,0.007437728
4913,0.989462,-0.0171707,0.02586366,0.001047838,358.0098,2.993435,0.06934617
4914,0.9894382,-0.0182627,0.02601824,0.001170442,357.8831,3.011126,0.07990806
4915,0.9894234,-0.01849467,0.02643397,0.0006453752,357.8578,3.060435,0.01751222
4916,0.9893836,-0.01890516,0.02757427,0.001521501,357.8074,3.190654,0.1151497
4917,0.9893849,-0.01868378,0.02766928,0.001642457,357.8327,3.201396,0.129658
4918,0.9893694,-0.01921354,0.02787092,0.001458916,357.7719,3.22517,0.1062422
4919,0.9893593,-0.01965639,0.02793822,0.001113322,357.7218,3.233772,0.06463294
4920,0.9893198,-0.02001187,0.02905762,0.001226226,357.6802,3.36324,0.07391743
4921,0.9892839,-0.02086217,0.02969452,0.0005674362,357.584,3.438712,359.9932
4922,0.9893274,-0.01994094,0.02886156,0.0007110685,357.6902,3.341719,0.01497373
4923,0.9893515,-0.0185856,0.02895197,0.0003195375,357.8483,3.352891,359.974
