frame,w,x,y,z,euler_x,euler_y,euler_z
7964,0.6288713,0.7388241,0.1283477,-0.1489526,80.83383,202.0754,179.1526
7965,0.6295212,0.7384873,0.1299408,-0.1464747,80.96958,200.0511,177.2047
7966,0.6318099,0.7364528,0.1328667,-0.1442211,81.37646,197.6409,174.7446
7967,0.6310148,0.7379615,0.1329614,-0.1398372,81.21963,194.9484,172.4088
7968,0.6343578,0.7357884,0.1363543,-0.1327136,81.68513,189.0547,166.8341
7969,0.6363079,0.7344928,0.1372346,-0.129612,81.93265,186.5765,164.545
7970,0.638799,0.7319071,0.1388886,-0.1302223,82.34035,185.79,163.5748
7971,0.6358817,0.7343932,0.1373396,-0.1321317,81.91879,188.0993,165.8483
7972,0.6372897,0.7339192,0.1378215,-0.1273947,82.03844,184.7882,162.8945
7973,0.637213,0.7345446,0.1342868,-0.1279483,82.00989,187.0965,165.4515
7974,0.6360258,0.7362769,0.1264559,-0.1318185,81.77548,193.7206,172.4032
7975,0.6395873,0.7337745,0.1233479,-0.1314845,82.256,195.4493,174.4255
7976,0.6408939,0.7330064,0.1221376,-0.1305326,82.42371,195.6281,174.7868
7977,0.6438137,0.7302464,0.1201399,-0.1334558,82.83719,199.2149,178.3013
7978,0.6497037,0.7253241,0.1188107,-0.1329433,83.7,200.9612,180.2105
7979,0.6563373,0.7192916,0.1184441,-0.1334611,84.70061,203.7935,183.0395
7980,0.6582683,0.7173522,0.1185594,-0.1342845,84.99399,205.3187,184.4888
7981,0.660502,0.7150791,0.118234,-0.1357186,85.30782,208.2235,187.3038
7982,0.6604241,0.7160643,0.1146477,-0.1339688,85.17757,209.3878,188.9114
7983,0.662677,0.7144112,0.1137587,-0.1324185,85.49724,209.9691,189.6981
7984,0.6641539,0.7132748,0.112371,-0.1323303,85.6591,212.187,192.0399
7985,0.6613838,0.7157133,0.1117,-0.1336,85.204,212.0543,191.8542
7986,0.6578398,0.7187966,0.1119764,-0.1343107,84.68437,210.2658,189.9794
7987,0.6559985,0.7205536,0.1114762,-0.1343187,84.39279,209.61,189.3622
7988,0.6507666,0.7253307,0.1114571,-0.1340732,83.61896,206.9897,186.7566
7989,0.6478711,0.7272711,0.1116737,-0.1373633,83.16528,208.1937,187.6638
7990,0.6455312,0.7291574,0.1079181,-0.1413239,82.62408,212.0516,191.4985
7991,0.642896,0.7321312,0.1025514,-0.1419566,82.00906,213.9087,193.7427
7992,0.6412923,0.7338674,0.1012336,-0.1411889,81.73984,213.3427,193.3472
7993,0.6392349,0.7359712,0.1010849,-0.1396671,81.46763,211.674,191.8142
7994,0.6378199,0.7372628,0.1013847,-0.1391056,81.2862,210.693,190.8526
7995,0.6358635,0.7389268,0.1011808,-0.1393802,80.99409,210.2619,190.4116
7996,0.635473,0.7396885,0.1007967,-0.137386,80.94998,209.1721,189.5194
7997,0.6308366,0.743748,0.1028959,-0.1352647,80.37448,205.8257,186.1668
7998,0.6280731,0.7457674,0.1050689,-0.1353355,80.04055,204.3474,184.4963
7999,0.6273947,0.7470874,0.1026922,-0.1330054,79.88055,203.9423,184.4813
8000,0.6293288,0.7460999,0.09897439,-0.1322284,80.04964,205.4378,186.3539
8001,0.6300126,0.7459488,0.09769902,-0.1307649,80.11984,205.3459,186.4912
8002,0.6295151,0.7464041,0.09827375,-0.1301302,80.07112,204.6701,185.8197
8003,0.6302596,0.7457141,0.09903656,-0.129904,80.20606,204.4149,185.5217
8004,0.6304752,0.7454466,0.1004192,-0.1293301,80.28481,203.5947,184.6353
8005,0.6359164,0.7407705,0.1033774,-0.1272101,81.19001,202.3139,183.297
8006,0.6391537,0.738246,0.103331,-0.1256897,81.67801,202.1552,183.2748
8007,0.6445236,0.7339458,0.1020673,-0.1244787,82.44885,203.4028,184.737
8008,0.6501982,0.7304994,0.09651287,-0.1195745,83.15748,204.9184,187.1285
8009,0.6528993,0.7281224,0.09888162,-0.1173991,83.65579,202.7302,184.9287
8010,0.6595004,0.7226327,0.1061885,-0.1076334,84.82944,190.1053,172.5169
8011,0.6622959,0.7206806,0.1074593,-0.1021559,85.19996,183.4284,166.1911
8012,0.6629874,0.7201577,0.1059314,-0.1029517,85.31291,185.6044,168.4285
8013,0.6687419,0.7155336,0.1017196,-0.1022203,86.16907,188.994,172.2323
8014,0.6681894,0.7164323,0.09722114,-0.1039007,86.01273,196.1474,179.6182
8015,0.6715618,0.7121686,0.1009062,-0.1078825,86.62704,198.3288,181.1677
8016,0.7059441,0.6786808,0.1070171,-0.0978893,87.6464,26.92861,10.09277
8017,0.7111173,0.6737688,0.1069838,-0.0943515,86.77238,26.95869,10.41523
8018,0.7149229,0.6696026,0.1068803,-0.09536239,86.17188,22.57021,5.948948
8019,0.7143407,0.6703374,0.1049288,-0.0967209,86.33548,18.85164,2.280233
8020,0.7152914,0.6693954,0.1042544,-0.09694766,86.19533,17.31316,0.778156
8021,0.7545874,0.6252654,0.1105422,-0.08614635,79.21219,18.79545,2.570503
8022,0.7631471,0.61413,0.1127313,-0.08799037,77.6117,17.71847,1.134879
8023,0.766171,0.6102835,0.1154046,-0.08495744,76.97128,19.33362,2.769563
8024,0.7692919,0.6061649,0.1159285,-0.08552474,76.38594,18.89015,2.225242
8025,0.7716326,0.6029987,0.115375,-0.08754512,75.97545,17.76836,0.973892
8026,0.7744001,0.5996002,0.1143367,-0.08781324,75.48991,16.99764,0.2584328
8027,0.7786856,0.5946977,0.1133227,-0.08450688,74.71148,17.09807,0.7044372
8028,0.7830068,0.5885307,0.1137936,-0.08707886,73.87928,16.15382,359.4895
8029,0.8188717,0.5376503,0.1179375,-0.08044866,66.61613,15.91348,359.2729
8030,0.8364421,0.5109766,0.1151114,-0.07756901,62.93263,14.71807,358.4419
8031,0.839914,0.5047339,0.1181428,-0.07635655,62.07726,15.33686,358.8757
8032,0.8394274,0.5047607,0.122615,-0.07445635,62.04864,16.52939,359.848
8033,0.8421367,0.5001037,0.1220227,-0.07623795,61.46037,16.02665,359.222
8034,0.8456031,0.4942237,0.1210345,-0.07777327,60.70394,15.45898,358.5787
8035,0.8475195,0.4909251,0.1207488,-0.07825,60.2735,15.25317,358.3397
8036,0.8491662,0.4878788,0.1193623,-0.08150808,59.92216,14.5253,357.4375
8037,0.8527457,0.4816283,0.1173873,-0.08413786,59.12992,13.70787,356.5314
8038,0.8570438,0.4737152,0.1184959,-0.08383659,58.08514,13.81165,356.5212
8039,0.8576536,0.4723946,0.1203009,-0.0824701,57.89613,14.27643,356.94
8040,0.856176,0.4742585,0.1233565,-0.08261074,58.15386,14.88991,357.2895
8041,0.8537053,0.477483,0.1275188,-0.08328424,58.60227,15.70428,357.7073
8042,0.8492588,0.4855852,0.1277126,-0.08158362,59.64048,16.14,358.3178
8043,0.8456361,0.4918295,0.130312,-0.0776033,60.39262,17.30955,359.6372
8044,0.8418646,0.4968886,0.1340341,-0.08000181,61.11414,17.9851,359.8183
8045,0.8348909,0.5071461,0.1347793,-0.08714572,62.63245,17.65902,358.8796
8046,0.8264746,0.5201065,0.1376891,-0.08643109,64.3615,18.94759,0.04861495
8047,0.8003823,0.5585993,0.1360129,-0.09410416,69.81042,19.44426,0.2227358
8048,0.7967706,0.563587,0.1355417,-0.09567978,70.54343,19.34719,0.05431885
8049,0.7847503,0.5795371,0.1394066,-0.09417837,72.73474,22.1447,2.713439
8050,0.7822019,0.5834106,0.1382178,-0.09320995,73.25736,22.37553,3.138686
8051,0.7512386,0.6230373,0.1269794,-0.106495,79.35821,18.71999,359.4362
8052,0.7412747,0.6341056,0.1297536,-0.107637,81.03407,21.45326,1.867733
8053,0.7394632,0.6356788,0.1307758,-0.1095644,81.32124,21.46476,1.6373
8054,0.7359282,0.6399831,0.1293221,-0.1100328,81.98308,21.236,1.49904
8055,0.7320644,0.6444402,0.1295693,-0.1095001,82.63705,22.75314,3.047604
8056,0.72783,0.6489229,0.1321416,-0.1081715,83.24599,26.79875,6.996215
8057,0.7246463,0.6520686,0.1365634,-0.1050941,83.52156,33.39708,13.48545
8058,0.7196015,0.6579754,0.1413375,-0.09625752,83.74721,45.97145,26.40005
8059,0.7151294,0.6627321,0.142731,-0.09488908,84.18988,52.18275,32.61326
8060,0.7096111,0.6682801,0.1417011,-0.0988656,85.12637,55.92764,36.12067
8061,0.6776411,0.7029853,0.1226468,-0.107573,87.58614,158.7243,139.7904
8062,0.6805816,0.6995521,0.1264112,-0.1070304,87.78001,143.9873,124.7866
8063,0.6809517,0.6994494,0.1265887,-0.105121,87.68041,140.2784,121.2211
8064,0.6828411,0.6984099,0.1279252,-0.09791062,87.23196,126.7019,108.1304
8065,0.6841427,0.697421,0.1278663,-0.09593055,87.16876,121.778,103.3754
8066,0.6844262,0.6972957,0.1279584,-0.09468781,87.07979,120.3008,101.9932
8067,0.6847306,0.6974304,0.1260675,-0.09402985,87.17881,120.6714,102.5757
8068,0.6840686,0.6981175,0.1257904,-0.09412127,87.16399,122.963,104.8825
8069,0.6832544,0.6991617,0.1234156,-0.09541821,87.36404,128.5992,110.6089
8070,0.6855788,0.697855,0.1207105,-0.09170005,87.42131,121.6654,104.2075
8071,0.6863869,0.6974638,0.1201934,-0.08927912,87.31183,118.3206,101.1056
8072,0.687233,0.697737,0.114263,-0.08841674,87.71622,120.4425,103.7911
8073,0.6882936,0.6974071,0.1103249,-0.08776945,88.00865,120.1368,103.8655
8074,0.6840901,0.7008023,0.1118816,-0.09153772,87.84486,137.7586,121.0464
8075,0.6782206,0.7060178,0.1057504,-0.1018445,87.70228,180.5307,163.4725
8076,0.6775542,0.7071719,0.1035978,-0.1004754,87.56194,182.3654,165.5982
8077,0.6822626,0.7039537,0.1009078,-0.09372406,88.12957,169.6683,153.6835
8078,0.687571,0.6994876,0.1008101,-0.08831949,88.58694,141.4173,125.8881
8079,0.6894138,0.6975656,0.09797408,-0.09225866,89.18459,152.7742,137.1547
8080,0.6943122,0.6926535,0.09551514,-0.09507116,89.85873,22.80894,7.160675
8081,0.7003759,0.6873279,0.09349832,-0.09116995,88.91483,17.69779,2.537626
8082,0.7064683,0.681099,0.0967931,-0.08739365,87.78539,27.89119,12.76862
8083,0.7101992,0.6771179,0.09849814,-0.08617576,87.11005,28.01211,12.84731
8084,0.7126173,0.6742892,0.1003839,-0.08621803,86.65491,27.9469,12.62119
8085,0.7194037,0.6668905,0.1030577,-0.08422814,85.4325,27.42015,12.0322
8086,0.7521831,0.6293886,0.1128696,-0.07315014,79.42136,25.59284,10.25605
8087,0.7717699,0.6057304,0.113372,-0.06788688,75.87301,22.81606,7.823623
8088,0.7738533,0.6032064,0.1126372,-0.0678666,75.52114,22.1684,7.232988
8089,0.7746105,0.6017944,0.1129408,-0.07117949,75.40824,21.20434,5.966011
8090,0.7775339,0.598097,0.1129561,-0.07043963,74.86221,20.9238,5.736292
8091,0.7825521,0.5917586,0.1136924,-0.06714057,73.87202,21.20768,6.215749
8092,0.7850616,0.5880662,0.1173148,-0.06398146,73.23547,22.67011,7.627412
8093,0.7888666,0.5832134,0.1174806,-0.06123488,72.48067,22.71729,7.875124
8094,0.7939757,0.5757551,0.120252,-0.06040027,71.39715,22.85076,7.824132
8095,0.7997678,0.5674172,0.1221206,-0.05912489,70.19682,22.72114,7.61799
8096,0.804543,0.5604201,0.1227119,-0.05984643,69.25319,22.05868,6.822936
8097,0.8105552,0.5520712,0.1217194,-0.05832449,68.08237,21.30706,6.253275
8098,0.8105384,0.551749,0.1214146,-0.06212112,68.13651,20.57782,5.231753
8099,0.8111264,0.5499849,0.1220216,-0.06856672,68.04802,19.53943,3.597503
8100,0.8119209,0.548287,0.1238378,-0.06949834,67.82961,19.73622,3.556869
8101,0.8151738,0.5427195,0.1276314,-0.06824493,67.02203,20.50466,4.088048
8102,0.8169466,0.5404789,0.1275418,-0.06491307,66.63591,20.83348,4.694325
8103,0.8182955,0.5374732,0.1317994,-0.06437119,66.1901,21.73485,5.268505
8104,0.8191976,0.5354021,0.1349188,-0.06369125,65.87271,22.4304,5.747961
8105,0.8204451,0.532845,0.1380519,-0.06235089,65.4709,23.17014,6.323217
8106,0.8211576,0.5310198,0.1416377,-0.06047324,65.14577,24.12977,7.127562
8107,0.821706,0.5301204,0.1415296,-0.06116228,65.04668,23.93674,6.882006
8108,0.8225673,0.5284984,0.1428157,-0.06063021,64.80527,24.17781,7.051082
8109,0.825547,0.5227264,0.1463943,-0.06162537,64.03947,24.40937,6.867813
8110,0.829697,0.5158038,0.1477603,-0.0609588,63.09676,24.27549,6.640172
8111,0.8317262,0.5126387,0.1472658,-0.06120348,62.69127,23.90889,6.279706
8112,0.8355243,0.5066384,0.1465533,-0.06114386,61.90681,23.35439,5.761108
8113,0.8376668,0.5024422,0.1483485,-0.06211814,61.37136,23.35104,5.500034
8114,0.8355129,0.5054707,0.1511823,-0.05967635,61.67915,24.43243,6.560191
8115,0.8306703,0.5127472,0.1535036,-0.05927587,62.59834,25.50917,7.508917
8116,0.8331257,0.5087059,0.1534883,-0.05967443,62.08256,25.15507,7.101961
8117,0.8364145,0.503356,0.1524622,-0.06163375,61.44875,24.33333,6.175077
8118,0.8399286,0.4974538,0.1523767,-0.06197536,60.68935,23.89257,5.681029
8119,0.8446029,0.4895567,0.1517346,-0.0629021,59.69111,23.18633,4.907707
8120,0.8492738,0.4811402,0.1523622,-0.06343275,58.61004,22.79388,4.367457
8121,0.8561383,0.4680407,0.1547316,-0.06342771,56.90852,22.59414,3.883199
8122,0.8623082,0.4566679,0.1544753,-0.06337345,55.44973,22.0365,3.279314
8123,0.8688713,0.4444211,0.15211,-0.06644496,53.96688,20.85892,1.962049
8124,0.8763906,0.4296431,0.1509824,-0.06745663,52.1131,20.08504,1.094945
8125,0.8843689,0.4111288,0.1565062,-0.06610958,49.74136,20.56453,1.063797
8126,0.8903185,0.3947279,0.1667708,-0.06091171,47.55645,22.1046,2.009987
8127,0.9084063,0.3532749,0.1653943,-0.05137398,42.24281,21.35551,1.857998
8128,0.9143661,0.3369533,0.1690589,-0.04261465,40.05149,21.95316,2.75061
8129,0.9153738,0.3338771,0.1693389,-0.04405912,39.71323,21.85193,2.464434
8130,0.9148854,0.3340333,0.1707993,-0.04726345,39.80321,21.91086,2.102711
8131,0.9134734,0.3369763,0.1723676,-0.04798279,40.17176,22.16935,2.181589
8132,0.9141751,0.3350699,0.1717048,-0.05029581,39.99734,21.91725,1.76382
8133,0.9146091,0.334204,0.1699837,-0.05388236,39.97852,21.47493,1.148791
8134,0.9146028,0.3302072,0.1764316,-0.05776486,39.57909,22.13333,0.8233721
8135,0.9171471,0.3211136,0.1810704,-0.05422723,38.39478,22.77324,1.25479
8136,0.9205307,0.3108411,0.1836017,-0.04786774,37.00557,23.19701,1.904911
8137,0.9220368,0.3024913,0.190637,-0.04477213,35.91746,24.13041,2.366311
8138,0.9230216,0.2982259,0.1924853,-0.04518751,35.41709,24.2784,2.252514
8139,0.9229304,0.2971204,0.1949344,-0.04381039,35.24434,24.64816,2.504206
8140,0.9213383,0.3028677,0.193688,-0.0434946,35.92101,24.61471,2.684974
8141,0.912077,0.3262011,0.2003971,-0.03936079,38.55623,26.32714,4.410889
8142,0.8871966,0.3859339,0.1996976,-0.06370223,46.44687,26.86836,3.490183
8143,0.8797159,0.3971789,0.2103923,-0.06390615,47.77488,29.01083,4.763129
8144,0.8780708,0.3997682,0.2121964,-0.0644177,48.09674,29.38369,4.954941
8145,0.877221,0.4008997,0.2136482,-0.06416489,48.21809,29.68645,5.160258
8146,0.8741498,0.4044798,0.2193178,-0.06448115,48.62891,30.76015,5.731651
8147,0.8691701,0.4111288,0.227341,-0.0619056,49.28724,32.58932,7.128103
8148,0.866488,0.4163902,0.2288754,-0.05859843,49.79073,33.35265,8.091705
8149,0.8634997,0.4211853,0.2312811,-0.05899346,50.36075,34.01379,8.549428
8150,0.8590331,0.4270373,0.2366284,-0.060895,51.08316,35.16202,9.110379
8151,0.8505546,0.4462042,0.2293413,-0.0697217,53.81992,34.5286,8.555223
8152,0.8471565,0.4529172,0.2287731,-0.06967512,54.64422,34.90583,9.047918
8153,0.8452221,0.4562683,0.2283436,-0.07264938,55.17419,34.83747,8.793983
8154,0.8448065,0.4566058,0.2288272,-0.07383192,55.25643,34.85724,8.673031
8155,0.844196,0.4564078,0.2312776,-0.0744013,55.22909,35.25145,8.799265
8156,0.8455602,0.4526265,0.2331535,-0.07613498,54.81484,35.18262,8.381225
8157,0.845839,0.4519318,0.2343607,-0.07340907,54.61074,35.56644,8.883689
8158,0.8430162,0.4556647,0.2379608,-0.07118984,54.93657,36.68391,9.903853
8159,0.8416403,0.4590494,0.2361473,-0.07176026,55.39252,36.5699,9.933392
8160,0.8388045,0.4647363,0.2337998,-0.07592347,56.2824,36.24802,9.516566
8161,0.8354379,0.4692855,0.2361768,-0.07768586,56.88381,36.93163,9.879622
8162,0.8325532,0.474076,0.236674,-0.07805242,57.47929,37.41158,10.32598
8163,0.8329155,0.4750596,0.2329609,-0.07936805,57.6991,36.65923,9.7991
8164,0.8306913,0.4774135,0.2362662,-0.07878115,57.92352,37.56785,10.4851
8165,0.824318,0.4877878,0.2372016,-0.07936037,59.20604,38.69188,11.56366
8166,0.8196878,0.4992626,0.2271841,-0.08506436,61.00028,37.23794,10.59995
8167,0.8166506,0.5054256,0.2231526,-0.08848579,61.96454,36.66168,10.13452
8168,0.8120027,0.5115674,0.2240507,-0.09354933,62.93847,36.97229,9.985476
8169,0.7816116,0.5571429,0.2170894,-0.1074577,69.44264,39.65816,12.40413
8170,0.7766553,0.5646952,0.2126235,-0.112769,70.73133,38.86087,11.58941
8171,0.7727631,0.5687479,0.2167865,-0.1112049,71.11201,41.10136,13.62347
8172,0.7707586,0.5711774,0.2183912,-0.1095121,71.30849,42.34532,14.88291
8173,0.7652873,0.5794849,0.2164414,-0.1081,72.32528,43.81451,16.67838
8174,0.7544856,0.5973008,0.2062638,-0.1069496,74.73622,45.33137,19.24052
8175,0.7438597,0.609071,0.2061059,-0.1150016,76.6535,47.4066,20.70328
8176,0.7318409,0.6224953,0.2058248,-0.1206002,78.63393,51.48416,24.38195
