frame,w,x,y,z,euler_x,euler_y,euler_z
5028,0.7779548,-0.6097516,0.0359818,0.04116591,283.8075,1.41668,4.947337
5029,0.775867,-0.6124094,0.03712143,0.0400876,283.412,2.143628,4.222826
5030,0.7749596,-0.6136901,0.03633678,0.03874936,283.2309,2.237967,3.952123
5031,0.7723411,-0.616992,0.03735938,0.03760721,282.7418,2.997204,3.180016
5032,0.7662776,-0.6244454,0.03740043,0.03857031,281.6295,2.654191,3.599363
5033,0.7623354,-0.6292529,0.03641163,0.03949033,280.9124,1.796784,4.44724
5034,0.7629527,-0.6286629,0.03641376,0.03687833,281.0088,2.816596,3.213016
5035,0.7646559,-0.6268813,0.03666101,0.03125806,281.304,5.04007,0.5485578
5036,0.7660576,-0.6253001,0.03637237,0.02885175,281.5572,5.74233,359.6256
5037,0.7676204,-0.6234604,0.03564092,0.02802834,281.8372,5.643354,359.5978
5038,0.7682,-0.6225125,0.03769587,0.03042923,281.9612,5.659886,359.949
5039,0.7683057,-0.6223953,0.03670252,0.03135949,281.9727,4.899019,0.7047113
5040,0.7638766,-0.6279268,0.03417472,0.03213126,281.1465,3.588676,1.86638
5041,0.7569428,-0.6361329,0.03454693,0.03433314,279.9008,2.932054,2.729271
5042,0.7616999,-0.6309462,0.03358379,0.02433642,280.7448,6.426988,358.3361
5043,0.7630644,-0.6294211,0.03052594,0.02509739,280.9646,4.613541,359.9614
5044,0.7591556,-0.6342416,0.02906558,0.02399177,280.2464,4.50663,359.8546
5045,0.7530311,-0.6412923,0.03158767,0.02627553,279.1661,5.098196,359.6545
5046,0.7517533,-0.6428704,0.02883886,0.02743815,278.9219,3.047828,1.573759
5047,0.7547153,-0.6395231,0.02670192,0.02649228,279.4393,2.289213,2.080667
5048,0.7574914,-0.6362657,0.02732643,0.02501974,279.9367,3.240978,1.060785
5049,0.7578341,-0.6358421,0.02757026,0.0251374,279.9998,3.308333,1.02336
5050,0.7575145,-0.6361985,0.02778668,0.02551458,279.9441,3.263111,1.117202
5051,0.7589009,-0.6346558,0.02688554,0.02363092,280.1865,3.576593,0.5755358
5052,0.7591094,-0.6344489,0.02700754,0.02231633,280.2244,4.182227,359.8719
5053,0.7591746,-0.6344239,0.02606051,0.02193105,280.2302,3.868216,0.07643219
5054,0.7567703,-0.6372597,0.02593242,0.02294101,279.7971,3.441759,0.5740724
5055,0.7579886,-0.635827,0.02704739,0.02111126,280.0236,4.760833,359.1969
5056,0.7593391,-0.6342841,0.02778673,0.01776472,280.2825,6.45402,357.2901
5057,0.7600155,-0.6334786,0.0288341,0.01580214,280.4263,7.714791,355.9545
5058,0.760967,-0.6322998,0.0294277,0.01613223,280.6027,7.772473,355.9734
5059,0.7630956,-0.6297219,0.02964224,0.01601941,280.9904,7.709673,356.0457
5060,0.7655405,-0.6268002,0.02851534,0.01600176,281.4211,6.985086,356.6775
5061,0.7683833,-0.623275,0.0294892,0.01567117,281.9527,7.298266,356.419
5062,0.7685933,-0.6229854,0.03002071,0.01588679,281.9961,7.433713,356.3452
5063,0.7712259,-0.6197926,0.02997302,0.01301411,282.4973,8.159963,355.3802
5064,0.7734267,-0.6169999,0.03240924,0.008481398,282.9804,10.38135,352.9877
5065,0.7747227,-0.6152311,0.03508078,0.008046767,283.2704,11.39747,352.157
5066,0.776107,-0.6133817,0.0363256,0.01005939,283.523,11.08125,352.7427
5067,0.7856438,-0.6009917,0.03946197,0.003947145,285.4377,12.68005,350.9061
5068,0.7852561,-0.6013804,0.04106382,0.005291113,285.3787,12.92394,350.9054
5069,0.7836426,-0.6035421,0.04022847,0.004766068,285.0679,12.99702,350.7186
5070,0.7825043,-0.6050814,0.03930268,0.004312515,284.8435,12.95668,350.644
5071,0.7898225,-0.595239,0.04310283,0.003604472,286.3067,13.40593,350.4569
5072,0.7956812,-0.587368,0.04329288,0.003969279,287.4188,12.64719,351.2672
5073,0.804136,-0.5760316,0.03932709,0.002489689,288.9995,10.90913,352.5617
5074,0.8091928,-0.568765,0.04129529,0.002792746,290.0319,10.93077,352.7344
5075,0.8141072,-0.5613917,0.0453969,0.002803281,291.0958,11.57386,352.44
5076,0.8137293,-0.5620722,0.0437709,0.001863986,290.9994,11.35415,352.4454
5077,0.8163136,-0.5583,0.04390354,0.002385736,291.5166,11.06996,352.7874
5078,0.8159996,-0.558664,0.04510225,0.002189052,291.4796,11.43782,352.5028
5079,0.8177666,-0.5561103,0.04463512,0.002594227,291.8232,11.09669,352.841
5080,0.8201653,-0.55261,0.0440106,0.003721172,292.2869,10.55485,353.4279
5081,0.8239233,-0.5468894,0.04523747,0.003981212,293.0814,10.52662,353.586
5082,0.8295118,-0.5384126,0.04493761,0.001642165,294.2699,10.40989,353.4906
5083,0.8370997,-0.5266619,0.04345535,0.001715055,295.8572,9.554899,354.2392
5084,0.8421523,-0.5183178,0.04566681,0.006371203,296.9484,9.10921,355.2718
5085,0.8477984,-0.5087748,0.04815973,0.008166909,298.2265,9.105414,355.6498
5086,0.8522283,-0.501546,0.04598724,0.00659655,299.1992,8.633319,355.8155
5087,0.8538874,-0.498691,0.04625548,0.006632537,299.581,8.604375,355.8741
5088,0.8564501,-0.4942438,0.046547,0.007019478,300.1703,8.499108,356.043
5089,0.8748754,-0.4609565,0.04522375,0.008174566,304.5356,7.403929,357.1743
5090,0.8787048,-0.4533336,0.04826208,0.006102505,305.5555,7.997358,356.6769
5091,0.8785922,-0.4535394,0.04829333,0.00673503,305.5232,7.949637,356.7813
5092,0.8790718,-0.4525628,0.04872834,0.006727791,305.6515,8.008794,356.7606
5093,0.883741,-0.4433476,0.04875491,0.008214098,306.8299,7.717665,357.1985
5094,0.8899635,-0.4304556,0.05112684,0.007666981,308.4993,7.952417,357.1466
5095,0.8985794,-0.4125215,0.04777366,0.00993683,310.7587,6.971525,358.0692
5096,0.9043117,-0.4000644,0.04550496,0.00990437,312.3322,6.470901,358.394
5097,0.9130105,-0.3795391,0.04802872,0.007415744,314.9343,6.80973,358.1027
5098,0.9190929,-0.3639887,0.05221477,0.007343605,316.881,7.279047,358.0363
5099,0.9305038,-0.3348821,0.04234593,0.01494887,320.4145,5.226099,359.9589
5100,0.9325925,-0.3287943,0.0435098,0.01649817,321.153,5.285168,0.1621915
5101,0.9376646,-0.3139008,0.04526038,0.01424021,322.987,5.568857,359.8748
5102,0.9404987,-0.3054654,0.04518411,0.01055548,324.0358,5.682754,359.4402
5103,0.9438906,-0.2946833,0.04668343,0.007268576,325.3652,5.968507,359.0199
5104,0.9459118,-0.2878539,0.048484,0.006353252,326.1989,6.208194,358.8817
5105,0.9525589,-0.2651091,0.04797198,0.006876211,328.9327,6.000138,359.158
5106,0.9552703,-0.2550789,0.04837903,0.007274292,330.1321,5.992368,359.273
5107,0.9590901,-0.2403954,0.04817325,0.005958779,331.8931,5.945529,359.2224
5108,0.9615043,-0.2305502,0.04794548,0.007564644,333.0548,5.828187,359.5041
5109,0.9642959,-0.2190864,0.04522834,0.009423634,334.4041,5.394949,359.8935
5110,0.9661186,-0.2109142,0.04477464,0.01118413,335.3625,5.268683,0.1751561
5111,0.9694732,-0.1941905,0.04786612,0.01098133,337.3388,5.618875,0.1711838
5112,0.97074,-0.1876298,0.04858034,0.009950015,338.1178,5.716669,0.06851845
5113,0.9727072,-0.1771766,0.04889848,0.007629201,339.3611,5.784003,359.8447
5114,0.9747179,-0.1659179,0.04868386,0.005097768,340.6976,5.784204,359.6149
5115,0.9775378,-0.1477232,0.05075859,0.004601386,342.8316,6.000247,359.6328
5116,0.9797405,-0.1328778,0.04947314,0.002068326,344.5799,5.856201,359.4484
5117,0.9812624,-0.1217212,0.04803185,-0.0008695126,345.8967,5.704596,359.1922
5118,0.9816751,-0.1173139,0.05047629,0.00189411,346.3952,5.94524,359.5113
5119,0.9811293,-0.1218723,0.04984622,0.00689581,345.8343,5.806465,0.08330951
5120,0.981416,-0.1200927,0.04853294,0.006704301,346.0428,5.651085,0.09051661
5121,0.9820195,-0.1146051,0.04969502,0.005811402,346.6869,5.793792,0.001394714
5122,0.9824758,-0.1107262,0.0494433,0.006032848,347.137,5.755867,0.0542678
5123,0.9847954,-0.08823441,0.0471663,0.01296571,349.7129,5.392039,1.0229
5124,0.9864393,-0.06708531,0.04738026,0.0138537,352.1609,5.414967,1.237948
5125,0.9870273,-0.05560249,0.05053633,0.01146555,353.5011,5.805186,1.001194
5126,0.9871235,-0.05473575,0.05017722,0.008560589,353.6187,5.782468,0.6711279
5127,0.9870732,-0.05692401,0.04910785,0.005863306,353.3815,5.675979,0.3522158
5128,0.9868465,-0.06145238,0.04839012,0.003987658,352.8679,5.607451,0.1133073
5129,0.9868778,-0.06180106,0.04732502,0.003633678,352.8296,5.486066,0.07793068
5130,0.9871162,-0.0582375,0.04691124,0.003039309,353.2457,5.439837,0.03157489
5131,0.9873134,-0.05433496,0.04747488,0.002462569,353.7009,5.506844,359.9826
5132,0.9874379,-0.05281976,0.04661413,0.001865905,353.8795,5.409424,359.9271
5133,0.9875683,-0.05012024,0.04681582,0.00225099,354.19,5.428903,359.9855
5134,0.9881969,-0.0370133,0.04574512,0.00208464,355.7079,5.29922,0.04301723
5135,0.9883184,-0.03534831,0.04445971,0.0006921887,355.9079,5.155169,359.896
5136,0.9883482,-0.0342372,0.04466578,0.0008508414,356.0357,5.177934,359.9193
5137,0.9883062,-0.03449272,0.04535346,0.002027854,355.9999,5.253131,0.05154875
5138,0.9883274,-0.03500345,0.04448909,0.002103665,355.9405,5.152636,0.06117217
5139,0.9884421,-0.03393579,0.0427118,0.002505544,356.0621,4.944425,0.1203863
5140,0.9884748,-0.03415484,0.04153838,0.00504069,356.0246,4.798117,0.4177314
5141,0.9885849,-0.03270615,0.04013134,0.004422957,356.1958,4.637352,0.3585902
5142,0.9887967,-0.026373,0.03976468,0.002031067,356.9398,4.602841,0.1123663
5143,0.9888644,-0.0256404,0.03844747,0.003366441,357.0188,4.445987,0.2743567
5144,0.9890944,-0.0194252,0.03616158,0.002691463,357.7414,4.183115,0.2293226
5145,0.9891939,-0.0160403,0.0351752,0.0008804023,358.1407,4.072516,0.03587763
5146,0.9890555,-0.01932135,0.0373567,0.0005600303,357.7625,4.326459,359.9803
5147,0.9889711,-0.02258419,0.0377391,0.00127041,357.3818,4.369608,0.04729996
5148,0.9889717,-0.02403885,0.03677345,0.00219602,357.2096,4.255284,0.1507628
5149,0.9890596,-0.02035821,0.03668112,0.001070181,357.6403,4.247144,0.03647926
5150,0.9891109,-0.01962144,0.03568957,0.0009095251,357.7263,4.132491,0.02332728
5151,0.9892269,-0.01536459,0.03455224,0.0002562642,358.2214,4.001391,359.9676
5152,0.9892544,-0.01280449,0.03480696,-0.0005012631,358.5207,4.031668,359.8899
5153,0.9892256,-0.01257749,0.03566362,0.001614419,358.5383,4.127759,0.1343341
5154,0.989206,-0.01136508,0.03658975,0.001867866,358.6773,4.234763,0.1674724
5155,0.9892398,-0.01029671,0.03600308,0.001564038,358.8023,4.167246,0.1375979
5156,0.9892347,-0.007035166,0.03686174,0.002494299,359.1754,4.266179,0.2582234
5157,0.9892494,-0.00577043,0.03671125,0.002125612,359.3234,4.24926,0.2211216
5158,0.9892874,-0.005154657,0.03576809,0.00207665,359.395,4.140146,0.2186758
5159,0.9893103,-0.001541924,0.0354822,0.001958364,359.8135,4.107775,0.2201483
5160,0.9893101,0.0004917294,0.03548754,0.002430692,0.04679703,4.108868,0.2832246
5161,0.9893199,0.0006504446,0.0352337,0.002029106,0.06688464,4.079485,0.2374103
5162,0.9893309,-1.164079E-05,0.03497894,0.000921917,-0.005117362,4.049825,0.1066022
5163,0.9893135,-0.00094136,0.03546143,0.0005478263,359.8888,4.105659,0.05946964
5164,0.9892959,-0.0003600717,0.03596135,0.0005222499,359.9561,4.163599,0.05889904
5165,0.989349,-0.001001796,0.03446232,-1.758635E-05,359.8842,3.989999,359.9939
5166,0.9893231,0.001204634,0.03518113,-0.0007471382,0.1424278,4.073151,359.9185
5167,0.9892616,0.005816367,0.03642219,-0.0009790153,0.6769907,4.216552,359.9115
5168,0.989292,0.009873035,0.03465033,-0.001792952,1.149435,4.010293,359.8326
5169,0.9893259,0.01050049,0.0334295,-0.002526259,1.224686,3.867911,359.7487
5170,0.9893195,0.009722894,0.03391099,-0.00154593,1.13096,3.924943,359.8597
5171,0.9893243,0.008043596,0.03420493,-0.001607117,0.9369677,3.959057,359.8462
5172,0.9893793,0.00601038,0.03301185,-0.00157257,0.7014185,3.821098,359.8412
5173,0.9893788,0.004524302,0.03329549,-0.0007255256,0.5262406,3.854581,359.9337
5174,0.9893594,0.007251146,0.03337464,-0.001154253,0.8433908,3.863344,359.8947
5175,0.9892437,0.01196544,0.03530709,-0.002640456,1.39511,4.085033,359.7439
5176,0.9892907,0.01312098,0.03361842,-0.001259062,1.522937,3.891342,359.9059
5177,0.9892612,0.01461132,0.03388654,-0.0006864726,1.693123,3.923412,359.9785
5178,0.9892436,0.01450069,0.03443975,-0.0007882148,1.680745,3.987324,359.9672
5179,0.9892431,0.01429088,0.03453609,-0.0009772837,1.657238,3.998152,359.9446
5180,0.9892967,0.01336546,0.03332294,-0.001709151,1.552948,3.856408,359.8543
5181,0.9893298,0.01239863,0.03275438,-8.238256E-05,1.43477,3.792947,0.03796811
5182,0.9892977,0.01185109,0.03390498,0.0003276318,1.369751,3.926734,0.08490817
5183,0.9892782,0.01238818,0.03427907,6.308556E-05,1.432917,3.969789,0.05697034
5184,0.9892856,0.01360387,0.03359172,-0.0006331921,1.576345,3.889251,359.9802
5185,0.9892637,0.01538459,0.03344244,-0.001502642,1.785774,3.870564,359.8863
5186,0.9892827,0.01512372,0.03298953,-0.001676232,1.756207,3.817782,359.8644
5187,0.9893329,0.0141591,0.03191758,-0.001078442,1.642215,3.694607,359.9281
5188,0.989251,0.01608429,0.03351741,-0.0005178481,1.862881,3.881113,0.003137976
5189,0.9892693,0.01600239,0.03300994,-0.0007352263,1.854244,3.821896,359.9767
5190,0.9892829,0.01557512,0.03279205,-0.001158154,1.806424,3.795839,359.9257
5191,0.9892531,0.01593649,0.03347682,-0.001877171,1.8511,3.873855,359.8452
5192,0.9892623,0.01499794,0.03366436,-0.001316181,1.74033,3.896603,359.9067
5193,0.9892508,0.01559146,0.03374393,-0.001040098,1.807919,3.906343,359.9412
5194,0.9892594,0.01747013,0.03253028,-0.001454201,2.026799,3.765009,359.8982
5195,0.9892014,0.0203201,0.03258678,-0.00233838,2.359953,3.769589,359.8068
5196,0.9892119,0.02071856,0.03197875,-0.00278123,2.407597,3.698032,359.7556
5197,0.9892533,0.0199119,0.0312339,-0.002422055,2.312754,3.612631,359.7924
5198,0.9892502,0.01904881,0.03188533,-0.002127406,2.211918,3.688834,359.8248
5199,0.9893157,0.01584522,0.03166144,-0.001038888,1.837149,3.665078,359.9384
5200,0.9893281,0.01324605,0.03246561,-0.0004057586,1.534057,3.759111,0.003346868
5201,0.989266,0.01483986,0.03365451,-0.0001312822,1.717374,3.897513,0.04323155
5202,0.9890825,0.02320808,0.03428316,-0.00128105,2.690222,3.969039,359.9448
5203,0.9889406,0.02935306,0.03362602,-0.002060586,3.404404,3.891191,359.8769
5204,0.9889439,0.03243103,0.03045939,-0.003202635,3.764353,3.519903,359.7446
5205,0.9890141,0.03046995,0.03025236,-0.00271802,3.535573,3.497693,359.7931
5206,0.9891623,0.02559265,0.02997432,-0.002102706,2.968818,3.467391,359.8463
5207,0.9891212,0.02667188,0.0303429,-0.002660441,3.095765,3.508414,359.7866
5208,0.9892198,0.02311147,0.03013374,-0.001346701,2.679016,3.487884,359.9256
5209,0.9892309,0.02287698,0.02987794,-0.002446943,2.655702,3.455266,359.7967
5210,0.989218,0.02413016,0.02928597,-0.002774909,2.801741,3.385677,359.7614
5211,0.9891263,0.02715168,0.02982528,-0.001502892,3.147151,3.452074,359.9207
5212,0.9888088,0.03643525,0.03031536,-0.003236806,4.228011,3.50303,359.7542
5213,0.9884886,0.04379504,0.03111691,-0.002000067,5.075925,3.602872,359.9279
5214,0.988202,0.05047091,0.02955959,-0.005970472,5.862807,3.400164,359.4818
5215,0.9881104,0.05162691,0.03053829,-0.006329313,5.998521,3.511596,359.45
5216,0.9882329,0.04862157,0.0315999,-0.005737823,5.648777,3.638987,359.5143
5217,0.9883631,0.04629337,0.03109671,-0.005317295,5.377325,3.583142,359.5518
5218,0.9883812,0.04559102,0.03167967,-0.004525074,5.293314,3.655202,359.6444
5219,0.9884142,0.04483069,0.0317884,-0.004118273,5.203787,3.669996,359.6894
5220,0.9884036,0.04545022,0.03124437,-0.004035681,5.275066,3.607245,359.6983
5221,0.9882757,0.04811152,0.03119535,-0.004808458,5.586116,3.597296,359.618
5222,0.9882913,0.04702909,0.03238438,-0.004460069,5.45988,3.737441,359.6611
5223,0.9882059,0.04911002,0.03162581,-0.006069523,5.706593,3.640019,359.4777
5224,0.9882648,0.04831018,0.03110806,-0.005572641,5.611866,3.5828,359.5295
5225,0.9880252,0.05254933,0.03164909,-0.006549194,6.106814,3.639261,359.4346
5226,0.9878312,0.05650409,0.03101957,-0.005885273,6.562317,3.569784,359.522
5227,0.9876228,0.06048568,0.03036977,-0.004506048,7.018602,3.503742,359.6921
5228,0.9873759,0.0636658,0.03176475,-0.005155742,7.390096,3.661875,359.6382
5229,0.9871041,0.06733137,0.03270723,-0.004699561,7.81371,3.775908,359.7124
5230,0.9870139,0.0690942,0.03172102,-0.004842275,8.018387,3.660102,359.6944
5231,0.9869976,0.0691794,0.03206236,-0.004682183,8.027774,3.701254,359.7162
5232,0.9869864,0.06917371,0.03249544,-0.004096827,8.025012,3.756565,359.788
5233,0.986917,0.07057171,0.0315694,-0.004223979,8.187429,3.647884,359.7707
5234,0.9870009,0.06993341,0.03042088,-0.003615048,8.11095,3.518706,359.8298
5235,0.9869183,0.07067268,0.03153026,-0.001853848,8.190364,3.663122,0.04710427
5236,0.9863752,0.07730223,0.03289127,-0.002526197,8.962025,3.82018,0.006012383
5237,0.9853535,0.08886185,0.03360436,-0.007253754,10.3227,3.861825,359.5054
5238,0.9850582,0.09215654,0.03262036,-0.01016372,10.716,3.715135,359.1663
5239,0.9847401,0.0954783,0.0329607,-0.00917609,11.09857,3.765936,359.2982
5240,0.984821,0.09424237,0.03432643,-0.008231851,10.95212,3.936903,359.4197
5241,0.9852568,0.09018109,0.03289987,-0.007343709,10.47595,3.778507,359.4924
5242,0.9851832,0.0905134,0.03407947,-0.00774515,10.51675,3.912616,359.4594
5243,0.9848731,0.09359812,0.0344783,-0.008710042,10.87926,3.949292,359.3628
5244,0.9848782,0.09323692,0.03541165,-0.008232978,10.83592,4.064129,359.4277
5245,0.984749,0.09402777,0.03684305,-0.008412409,10.9294,4.230375,359.426
5246,0.9848304,0.0929162,0.03753098,-0.008187749,10.79966,4.313372,359.4552
5247,0.9848329,0.09202538,0.03978087,-0.007275826,10.69315,4.587212,359.5829
5248,0.9847386,0.09273556,0.04046208,-0.00725413,10.77583,4.667754,359.5963
5249,0.9846237,0.09403381,0.04041164,-0.0063842,10.92252,4.672208,359.7039
5250,0.9845154,0.09532828,0.03997267,-0.006627405,11.07395,4.618669,359.6766
5251,0.9847344,0.09323659,0.03954701,-0.006413635,10.82977,4.569872,359.6871
5252,0.9847171,0.0925881,0.04141608,-0.006647306,10.75615,4.786374,359.6773
5253,0.9842144,0.0978348,0.04108464,-0.007903594,11.37173,4.736043,359.5516
5254,0.9836549,0.1033472,0.04125032,-0.006385723,12.00534,4.777301,359.7587
5255,0.9835518,0.1040858,0.04191872,-0.005890176,12.08895,4.8628,359.829
5256,0.9835288,0.1040032,0.04263319,-0.006057716,12.08031,4.94483,359.8178
5257,0.9834284,0.1043591,0.04411545,-0.005616054,12.11966,5.125331,359.8901
5258,0.9834577,0.1037194,0.04503249,-0.005031469,12.04226,5.239982,359.9668
5259,0.9834621,0.1035676,0.04521136,-0.005654231,12.02794,5.253192,359.895
5260,0.9835057,0.1032129,0.04510901,-0.005360165,11.98512,5.244393,359.9264
5261,0.9837266,0.1013478,0.04436233,-0.006515357,11.77425,5.14058,359.7715
5262,0.9836475,0.1018244,0.04496081,-0.006926665,11.83198,5.206465,359.7329
5263,0.9836651,0.1017942,0.04453231,-0.00759069,11.83183,5.147913,359.6495
5264,0.9836629,0.1017818,0.04448404,-0.008296606,11.83405,5.133639,359.5659
5265,0.9836733,0.101629,0.04460699,-0.008286321,11.81628,5.148145,359.5678
5266,0.9836789,0.1014453,0.04505001,-0.007408005,11.79048,5.210829,359.6754
5267,0.9837303,0.1007783,0.04546215,-0.007190209,11.71192,5.261457,359.7025
5268,0.9837219,0.1007437,0.04538755,-0.009037172,11.71769,5.230439,359.4844
5269,0.9838833,0.09953786,0.04448091,-0.009333199,11.57859,5.119558,359.4324
5270,0.9840201,0.09855572,0.04377507,-0.008651921,11.46054,5.044079,359.499
5271,0.9840487,0.09821288,0.04397443,-0.008295146,11.41896,5.07153,359.5414
5272,0.9840879,0.09781046,0.04405625,-0.007936451,11.37038,5.085111,359.5824
5273,0.9840882,0.0977305,0.04428197,-0.007618916,11.35953,5.11531,359.6219
5274,0.984192,0.09659728,0.04446635,-0.007599995,11.22782,5.136476,359.6204
5275,0.9840899,0.09724753,0.045285,-0.007704678,11.30424,5.23195,359.621
5276,0.9841011,0.09742204,0.04449409,-0.008623821,11.329,5.128381,359.5049
5277,0.9843734,0.09516527,0.04338342,-0.008387917,11.065,4.999384,359.5081
5278,0.9844896,0.09408186,0.04312328,-0.008313254,10.93863,4.969146,359.5085
5279,0.9845043,0.09377635,0.04348535,-0.008133781,10.9024,5.013539,359.532
5280,0.9844773,0.09390748,0.04388497,-0.007729942,10.91575,5.065063,359.5845
5281,0.9845113,0.09370414,0.04366705,-0.007082292,10.88872,5.046575,359.657
5282,0.9845046,0.0942465,0.04271443,-0.006601891,10.94899,4.940397,359.7054
5283,0.9836852,0.1020749,0.04340249,-0.007765636,11.86494,5.012931,359.6166
5284,0.9835936,0.1034408,0.04231622,-0.007276535,12.02091,4.891934,359.6677
5285,0.9835922,0.1033516,0.0424214,-0.008087155,12.01461,4.89425,359.5732
5286,0.9835005,0.1044097,0.04173084,-0.009162613,12.1426,4.800099,359.4433
5287,0.983551,0.1038221,0.04167677,-0.01055878,12.08102,4.776114,359.2756
5288,0.9836742,0.1030809,0.04071726,-0.01006786,11.99178,4.668939,359.3179
5289,0.9836165,0.1031849,0.04174294,-0.01044312,12.0064,4.785158,359.2869
5290,0.9832491,0.1063938,0.04202599,-0.01162825,12.38563,4.804443,359.1665
5291,0.9828807,0.1098271,0.04183811,-0.01154219,12.78454,4.784185,359.1907
5292,0.9829363,0.1095345,0.041601,-0.01037436,12.74464,4.771466,359.3238
5293,0.9826892,0.1115226,0.04218137,-0.01026123,12.97586,4.84235,359.3545
5294,0.9820341,0.1167753,0.04287469,-0.01158991,13.59454,4.908369,359.2331
5295,0.9820449,0.1167693,0.04280781,-0.01095102,13.5906,4.90943,359.3076
5296,0.9819233,0.1177353,0.04320522,-0.009918556,13.69818,4.97159,359.4401
5297,0.9817665,0.1189419,0.04310504,-0.01136827,13.84597,4.939745,359.2733
5298,0.9815814,0.1202391,0.04377812,-0.0111224,13.99634,5.023715,359.3187
5299,0.9813008,0.1229974,0.04281327,-0.009339415,14.30818,4.937304,359.5295
5300,0.9814572,0.1215399,0.04338229,-0.009368142,14.13873,5.003225,359.5271
5301,0.9815111,0.1213613,0.0426468,-0.009419837,14.11782,4.915123,359.5093
5302,0.9819129,0.1186571,0.04118256,-0.008451357,13.7973,4.753583,359.5892
5303,0.9820515,0.1171442,0.04223161,-0.00828096,13.62066,4.879032,359.6168
5304,0.9817756,0.1190333,0.04315381,-0.009238258,13.84592,4.976103,359.5263
5305,0.9818864,0.1180499,0.04320293,-0.009833065,13.73439,4.972738,359.4517
5306,0.9821461,0.1164507,0.04140315,-0.01067329,13.55115,4.746934,359.3191
5307,0.9823195,0.1150259,0.04135525,-0.01035047,13.38362,4.745108,359.3497
5308,0.9823124,0.1150997,0.04118631,-0.01086131,13.39456,4.71809,359.2874
5309,0.9820442,0.1172492,0.04144546,-0.01114307,13.64645,4.745676,359.268
5310,0.9821108,0.1167255,0.04117255,-0.01175423,13.58818,4.704579,359.1894
5311,0.9820594,0.1175659,0.03994446,-0.01191201,13.68578,4.55722,359.1573
5312,0.9819901,0.1178607,0.04058354,-0.0125354,13.7236,4.624105,359.094
5313,0.9818907,0.118425,0.04137741,-0.01241769,13.7895,4.719915,359.1219
5314,0.9819888,0.1176392,0.04141425,-0.01199381,13.69596,4.730087,359.1688
5315,0.9819548,0.1181543,0.0408156,-0.01176166,13.75436,4.66266,359.1902
5316,0.9821491,0.1165559,0.04068755,-0.01193312,13.56887,4.64462,359.1606
5317,0.98254,0.1134243,0.04006997,-0.01201736,13.20403,4.569724,359.1277
5318,0.9831756,0.1077339,0.04041506,-0.0112047,12.53818,4.620153,359.2019
5319,0.9834022,0.1052422,0.04146373,-0.01117188,12.249,4.743694,359.2076
5320,0.9834763,0.1047633,0.04090038,-0.01122896,12.1931,4.676479,359.1915
5321,0.9832725,0.1065876,0.04105034,-0.01136087,12.40607,4.69284,359.1864
5322,0.9826197,0.1126041,0.04013831,-0.01294587,13.11291,4.565089,359.0153
5323,0.9829513,0.1101246,0.03909823,-0.01227859,12.82019,4.451033,359.0689
5324,0.9829581,0.1101323,0.03882878,-0.01251424,12.82189,4.416105,359.0376
